seed,pos_rms,pos_mean,pos_std,pos_max,vel_rms,vel_mean,vel_std,vel_max,runtime_s,dv_err_R,dv_err_I,dv_err_C,dv_err_norm,t_star_error,config,mode
17,27.370223314849913,26.024913128156964,8.47543632957248,59.82233229519696,0.0019779270011414246,0.0018455838867435788,0.0007113475513676661,0.00454526840163595,5.714077464999718,-0.0012898416922828984,0.0007019601607734675,0.0008430335534149884,0.0016932646664499398,72.65657632469811,deltaRIC0,BLS-G
18,26.01996861414004,24.57134492139668,8.560827964314349,49.386895800327075,0.002028843757391174,0.0019493071332481605,0.0005625021708162343,0.0041552123234658515,5.702688826000667,0.0020996865268543383,0.0027392642651460097,0.0016747884496965855,0.0038362962055342696,-298.8633577073706,deltaRIC0,BLS-G
19,18.76751573054972,15.53581451187096,10.528917995177423,57.722506181076135,0.0014530539377572485,0.0011716392104841077,0.0008594342944565469,0.0050429276757922884,5.71892446000129,-0.0004230023182071067,0.0013901614628306401,0.0009740667108077573,0.0017493672601977706,-51.115860270074336,deltaRIC0,BLS-G
20,25.026278906173356,23.70617636745878,8.020713055864556,38.83714566689368,0.00174041723917832,0.0016875715872498194,0.0004256222554521903,0.002690306481876801,5.700550288001978,0.001225573032350001,0.0022796978077135595,0.0007851116237267734,0.002704709155127123,76.48189676835318,deltaRIC0,BLS-G
21,19.86491205780051,19.15002343962079,5.281224604778937,34.549372190935564,0.001743301123146701,0.0016687372968010547,0.0005043953213796265,0.0033427501608359316,5.733651264999935,-0.003234977273166633,0.0009514345786041619,0.0012967633514548282,0.00361274146666277,-64.41156415100704,deltaRIC0,BLS-G
22,19.850723068010645,18.2897993332877,7.71585683323107,54.353084693263185,0.0016785146692620196,0.0013839629755042614,0.0009497673280131184,0.005271800389139579,4.345299484997668,-0.0016536246041165493,0.0008734144108047059,0.0013213026212380396,0.0022897964279017164,-203.55761124086712,deltaRIC0,BLS-G
23,22.12558858383783,20.194515923600243,9.040088317749515,42.99094124463674,0.0017114513583403152,0.001622562321660979,0.0005443870537504019,0.0027507521504048795,5.761724533000233,-0.00321808908380762,0.0014274225561856733,-0.0020368944797195996,0.0040672560316190555,-42.73473908529559,deltaRIC0,BLS-G
24,20.409523490403657,18.931648679389575,7.625046057926839,33.742766227507,0.001653406487346374,0.001500345206958616,0.0006947785779335622,0.0036831963092506053,6.148054263001541,-0.002670274748037022,0.0013744257800569176,-0.0019738101627067447,0.003593791871170849,13.776795318553923,deltaRIC0,BLS-G
25,21.97191896084117,20.299975299524,8.406915347527118,54.97344380369987,0.0016351798394876184,0.0014436977501093272,0.0007678215377260652,0.004728929170903083,5.764759859997866,-0.0006549989477946957,0.0014267951385931153,0.0016271535415267695,0.002261060953806468,51.245849138562335,deltaRIC0,BLS-G
26,31.09049757385992,23.481588748801524,20.377291999241397,92.94989110555443,0.002421724721279921,0.0018622223588565946,0.0015481855547165174,0.0071011227191861235,5.759691284001747,0.0013005876504650397,0.0028056859953096984,-0.0008115614858701348,0.0031971916092356566,-98.83409696363378,deltaRIC0,BLS-G
27,19.505264937458172,16.024710671946963,11.120432013227918,63.498114979060986,0.0015696886960507085,0.0013151541169185048,0.0008569085431139554,0.005362024589623679,5.718221581999387,0.0010920199449093535,0.0016857971378519958,0.0004043018675671282,0.00204887275109707,80.5869569131246,deltaRIC0,BLS-G
28,29.89193015025867,26.183235896070922,14.421014046128883,81.35576079046443,0.002218693890658944,0.0019512788520063332,0.001055989309680818,0.006785928110592275,7.299164842999744,0.00376845450823945,0.00195969051555377,-0.00031670185009659887,0.004259335201563296,-94.66839888218965,deltaRIC0,BLS-G
29,19.86729304975622,17.84196712621014,8.739195740577527,45.209003632661776,0.0017405382763280176,0.0015207487218596805,0.000846638539357295,0.00423034192750535,4.356368931999896,-0.0013127352111387866,0.0013356378105424524,0.003440637317330787,0.003917293357016223,167.12693744213902,deltaRIC0,BLS-G
30,36.80909793715472,30.785117613493526,20.178855876149637,114.08391775400928,0.003064059599805229,0.002555216363841532,0.0016909555183726864,0.009304081308057044,4.290622920001624,0.003447219308856841,0.0020364737927001603,0.002359214936458019,0.004647197175515218,-148.3247361092217,deltaRIC0,BLS-G
31,32.27908647858742,29.72968213533971,12.573202616031764,60.66696943969954,0.0025783860981263692,0.002415725790292033,0.0009013011578430693,0.005124826993552369,5.736522328999854,0.004934499702938561,0.0028852747772586066,0.002067467494107654,0.006078529402559243,246.39031571270607,deltaRIC0,BLS-G
32,23.091468113555894,18.45661897714296,13.876927454301082,77.4760048892847,0.002069810772662926,0.0016787687682278524,0.001210723774216992,0.006429789910418546,4.32664198600105,-0.0006131089118777598,0.0006679355754404994,0.0011336512307098426,0.0014516217081777549,174.45283614408254,deltaRIC0,BLS-G
33,23.920788020364647,22.849843649106802,7.077340229676281,36.22611183169389,0.0016847420347596473,0.0015273565902859288,0.0007110116523631795,0.0041627761683922125,5.7308509110007435,-0.004840905698349368,0.000567650273640049,0.00200410337368753,0.005270011873411743,-167.45734344163793,deltaRIC0,BLS-G
34,18.431710113970734,17.310053384546535,6.331665622061867,39.7297115244667,0.0014408610962178144,0.0013003272515474441,0.0006206687824251119,0.0031466023238578356,5.731847992003168,-0.0021358642667942368,0.0017125355728449137,0.00015922462548658412,0.0027422703615415244,34.99589432430366,deltaRIC0,BLS-G
35,30.190885995568443,26.293345746236998,14.837438008842753,84.85152947356232,0.0025346725538501792,0.0022603076705816926,0.0011469848253359558,0.00618875291699286,5.7577416700005415,0.00033114683892953553,0.002538709964616125,0.00014704893446106093,0.002564435591411951,83.09520492511365,deltaRIC0,BLS-G
36,18.9381279821563,17.14655085748695,8.040428170199943,55.57919558996278,0.0019090484219504503,0.0016940221663766732,0.0008802015548588788,0.005603036616490748,5.760382622000179,-0.003095843718262229,0.0004747228169782081,0.0010144919489432597,0.0032922338913470473,181.8896038414241,deltaRIC0,BLS-G
37,22.51332092044112,20.809591563068523,8.591304781291328,51.615587007778544,0.0016551199052993247,0.0015153127830161654,0.0006657695326055773,0.004407257381705844,5.815286679000565,-0.0016497344760093506,0.0013761208526759533,0.0005641343104936203,0.0022211663518925256,-138.79794494784437,deltaRIC0,BLS-G
38,40.58734833560071,35.6835004609613,19.33961322694858,107.01639966073888,0.002783723664246394,0.00231732608751434,0.0015424387323361836,0.008599949692699236,5.940233758999966,0.004301649514991236,0.002188734222378276,0.0007154102384205313,0.004879196435405229,32.77020028443803,deltaRIC0,BLS-G
39,19.985201124299845,16.910107016055914,10.651598222062844,63.432325900064285,0.0015375030174692593,0.0011944391487132262,0.0009681067341715479,0.005146229806442363,5.73254882800029,-0.0004960509212327786,0.0014798088320770002,0.0003563178722105766,0.0016008944755997057,62.645356468892714,deltaRIC0,BLS-G
40,17.61579193171912,16.649236953673167,5.75491392134272,32.57694324378028,0.0014243190876955427,0.0013040707524832962,0.0005727864664004494,0.0032105351051651934,5.837878966001881,-0.0011709986851396576,0.0015617954296951507,0.0021678727353069355,0.0029172101537775167,121.86779725839006,deltaRIC0,BLS-G
