tSec,x,y,z,vx,vy,vz,
3480,40669612.9729597,10555617.2283106,3563694.58165943,-768.719815105001,2967.86670016811,-67.3595799544688,
3540,40623100.7473487,10733587.6592365,3559618.91836822,-781.685271253879,2964.47152598074,-68.4956495919887,
3600,40575811.034937,10911352.6754847,3555475.12954211,-794.636001021585,2961.01955464791,-69.6304275445887,
3660,40527744.7266446,11088908.8711098,3551263.29332513,-807.57175987634,2957.51084912725,-70.763892384648,
3720,40478902.7280558,11266252.8439754,3546983.48914632,-820.492303541081,2953.94547341611,-71.8960227069158,
3780,40429285.959404,11443381.195816,3542635.79771833,-833.397387997669,2950.3234925506,-73.0267971288806,
3840,40378895.3555555,11620290.5322992,3538220.30103606,-846.286769491091,2946.64497260471,-74.1561942911375,
3900,40327731.8659942,11796977.4630885,3533737.08237532,-859.16020453365,2942.90998068928,-75.2841928577568,
3960,40275796.454805,11973438.6019048,3529186.2262913,-872.017449909169,2939.11858495109,-76.4107715166515,
4020,40223090.1006575,12149670.5665891,3524567.81861725,-884.858262677178,2935.27085457182,-77.535908979945,
4080,40169613.7967893,12325669.9791642,3519881.9464629,-897.682400177108,2931.36685976708,-78.6595839843381,
4140,40115368.5509893,12501433.4658969,3515128.69821309,-910.489620032478,2927.40667178541,-79.7817752914769,
