tSec,x,y,z,vx,vy,vz,
2820,-28093844.5989663,31440931.4260157,61579.7597205704,-2292.69687629332,-2048.66509486974,2.94976587822967,
2880,-28231137.0515172,31317710.9655966,61756.1612462592,-2283.71090765079,-2058.67703364806,2.93027538675368,
2940,-28367889.0334768,31193890.9701464,61931.3916197292,-2274.68121865719,-2068.64956403162,2.91072753273283,
3000,-28504097.9268051,31069473.8098991,62105.4474103621,-2265.60798214631,-2078.5824951288,2.89112268750129,
3060,-28639761.1238568,30944461.8665198,62278.3252098536,-2256.49137178508,-2088.47563680585,2.87146122352171,
3120,-28774876.0274317,30818857.5330587,62450.0216322807,-2247.33156207032,-2098.32879969044,2.85174351437812,
3180,-28909440.0508241,30692663.2139055,62620.5333141689,-2238.12872832532,-2108.14179517535,2.83196993476867,
3240,-29043450.6178725,30565881.324743,62789.856914559,-2228.88304669654,-2117.914435422,2.81214086049854,
3300,-29176905.1630088,30438514.2925014,62957.9891150729,-2219.5946941502,-2127.64653336413,2.7922566684727,
3360,-29309801.1313073,30310564.5553117,63124.9266199798,-2210.26384846893,-2137.33790271128,2.77231773668865,
3420,-29442135.9785338,30182034.5624587,63290.6661562613,-2200.89068824835,-2146.98835795242,2.75232444422919,
3480,-29573907.1711939,30052926.7743346,63455.2044736763,-2191.47539289365,-2156.59771435945,2.73227717125515,
3540,-29705112.186582,29923243.6623916,63618.5383448256,-2182.01814261617,-2166.16578799074,2.71217629899806,
3600,-29835748.5128291,29792987.7090948,63780.6645652156,-2172.51911842992,-2175.69239569466,2.69202220975287,
3660,-29965813.6489512,29662161.4078745,63941.5799533225,-2162.97850214818,-2185.17735511306,2.67181528687054,
3720,-30095305.1048967,29530767.2630787,64101.2813506546,-2153.39647637994,-2194.62048468476,2.65155591475074,
3780,-30224220.4015945,29398807.789925,64259.7656218159,-2143.77322452649,-2204.02160364902,2.63124447883442,
3840,-30352557.0710014,29266285.5144526,64417.0296545676,-2134.10893077784,-2213.38053204899,2.61088136559643,
3900,-30480312.6561489,29133202.973474,64573.0703598904,-2124.40378010924,-2222.69709073514,2.59046696253805,
3960,-30607484.7111907,28999562.714526,64727.8846720455,-2114.65795827763,-2231.97110136871,2.57000165817957,
4020,-30734070.8014492,28865367.2958218,64881.4695486359,-2104.87165181809,-2241.20238642509,2.54948584205281,
4080,-30860068.503462,28730619.2862012,65033.8219706666,-2095.04504804025,-2250.3907691972,2.52891990469361,
4140,-30985475.4050287,28595321.2650821,65184.9389426045,-2085.17833502475,-2259.5360737989,2.50830423763431,
4200,-31110289.1052567,28459475.8224106,65334.8174924385,-2075.2717016196,-2268.63812516834,2.48763923339626,
4260,-31234507.214607,28323085.5586118,65483.4546717379,-2065.32533743658,-2277.69674907128,2.46692528548221,
4320,-31358127.3549405,28186153.08454,65630.8475557117,-2055.33943284764,-2286.71177210445,2.44616278836876,
4380,-31481147.1595627,28048681.0214286,65776.9932432663,-2045.31417898123,-2295.68302169885,2.42535213749875,
4440,-31603564.2732698,27910672.0008401,65921.8888570638,-2035.24976771864,-2304.61032612303,2.40449372927365,
4500,-31725376.3523931,27772128.6646156,66065.5315435785,-2025.14639169037,-2313.49351448638,2.38358796104592,
4560,-31846581.0648443,27633053.6648244,66207.9184731545,-2015.00424427239,-2322.33241674244,2.36263523111136,
4620,-31967176.0901599,27493449.6637132,66349.0468400617,-2004.82351958249,-2331.12686369205,2.34163593870142,
4680,-32087159.1195454,27353319.333655,66488.9138625518,-1994.60441247655,-2339.87668698668,2.32059048397552,
4740,-32206527.8559201,27212665.3570984,66627.5167829135,-1984.3471185448,-2348.58171913159,2.29949926801331,
4800,-32325280.0139602,27071490.4265156,66764.8528675279,-1974.05183410811,-2357.24179348905,2.27836269280697,
4860,-32443413.3201434,26929797.2443516,66900.9194069228,-1963.71875621421,-2365.85674428151,2.25718116125342,
4920,-32560925.5127917,26787588.522972,67035.7137158266,-1953.34808263394,-2374.42640659479,2.2359550771466,
4980,-32677814.3421151,26644866.9846113,67169.2331332224,-1942.94001185744,-2382.95061638119,2.21468484516961,
5040,-32794077.5702543,26501635.3613209,67301.4750224003,-1932.4947430904,-2391.42921046266,2.19337087088698,
5100,-32909712.971324,26357896.3949166,67432.4367710108,-1922.01247625021,-2399.86202653392,2.17201356073676,
5160,-33024718.3314549,26213652.8369262,67562.1157911168,-1911.49341196216,-2408.24890316553,2.15061332202274,
5220,-33139091.4488366,26068907.4485371,67690.509519245,-1900.9377515556,-2416.58967980698,2.12917056290658,
5280,-33252830.1337594,25923663.0005431,67817.6154164372,-1890.34569706009,-2424.88419678978,2.10768569239987,
5340,-33365932.2086561,25777922.2732918,67943.4309683017,-1879.71745120154,-2433.1322953305,2.08615912035633,
5400,-33478395.5081442,25631688.0566308,68067.9536850625,-1869.05321739831,-2441.33381753379,2.06459125746379,
5460,-33590217.8790667,25484963.1498551,68191.1811016101,-1858.35319975738,-2449.4886063954,2.04298251523635,
5520,-33701397.1805337,25337750.361653,68313.1107775503,-1847.61760307038,-2457.59650580521,2.02133330600637,
5580,-33811931.2839632,25190052.5100524,68433.7402972531,-1836.84663280971,-2465.65736055016,1.99964404291653,
5640,-33921818.0731219,25041872.4223671,68553.0672699015,-1826.04049512463,-2473.67101631726,1.97791513991183,
5700,-34031055.4441657,24893212.9351427,68671.0893295386,-1815.19939683727,-2481.6373196965,1.95614701173162,
5760,-34139641.3056797,24744076.894102,68787.8041351158,-1804.32354543873,-2489.55611818382,1.93434007390154,
5820,-34247573.5787188,24594467.154091,68903.2093705393,-1793.41314908506,-2497.427260184,1.91249474272554,
5880,-34354850.1968467,24444386.5790239,69017.3027447169,-1782.46841659334,-2505.25059501355,1.89061143527778,
5940,-34461469.1061763,24293838.0418288,69130.0819916035,-1771.48955743763,-2513.02597290361,1.8686905693946,
6000,-34567428.2654081,24142824.4243919,69241.5448702469,-1760.47678174502,-2520.75324500281,1.84673256366644,
6060,-34672725.64587,23991348.6175035,69351.6891648328,-1749.43030029156,-2528.43226338007,1.82473783742972,
6120,-34777359.2315559,23839413.5208015,69460.5126847293,-1738.3503244983,-2536.0628810275,1.80270681075876,
6180,-34881327.0191638,23687022.042717,69568.0132645307,-1727.23706642716,-2543.64495186313,1.78063990445762,
6240,-34984627.0181351,23534177.1004179,69674.1887641016,-1716.09073877696,-2551.17833073377,1.75853754005199,
6300,-35087257.2506917,23380881.6197533,69779.0370686192,-1704.91155487932,-2558.66287341775,1.73640013978105,
6360,-35189215.7518745,23227138.5351979,69882.5560886164,-1693.69972869456,-2566.09843662766,1.71422812658922,
6420,-35290500.5695806,23072950.7897951,69984.7437600238,-1682.45547480766,-2573.48487801313,1.69202192411807,
6480,-35391109.764601,22918321.3351016,70085.5980442112,-1671.17900842413,-2580.82205616349,1.66978195669806,
6540,-35491041.4106576,22763253.1311302,70185.1169280284,-1659.87054536588,-2588.10983061056,1.64750864934037,
6600,-35590293.5944397,22607749.1462935,70283.2984238465,-1648.53030206714,-2595.34806183124,1.62520242772861,
6660,-35688864.4156413,22451812.3573471,70380.1405695973,-1637.1584955703,-2602.53661125023,1.60286371821066,
6720,-35786751.9869967,22295445.7493327,70475.6414288133,-1625.75534352175,-2609.67534124268,1.58049294779035,
6780,-35883954.4343174,22138652.3155206,70569.7990906667,-1614.32106416774,-2616.76411513678,1.55809054411921,
6840,-35980469.8965272,21981435.0573532,70662.611670008,-1602.85587635021,-2623.80279721642,1.53565693548823,
6900,-36076296.5256984,21823796.9843867,70754.0773074041,-1591.3599995026,-2630.79125272375,1.51319255081949,
6960,-36171432.4870869,21665741.1142344,70844.1941691761,-1579.83365364564,-2637.72934786177,1.49069781965792,
7020,-36265875.9591674,21507270.472508,70932.960447436,-1568.27705938319,-2644.61694979688,1.46817317216296,
7080,-36359625.1336681,21348388.0927608,71020.3743601239,-1556.690437898,-2651.45392666142,1.44561903910019,
7140,-36452678.2156055,21189097.0164287,71106.4341510436,-1545.07401094745,-2658.2401475562,1.42303585183304,
7200,-36545033.4233186,21029400.2927726,71191.1380898984,-1533.4280008594,-2664.975482553,1.40042404231442,
7260,-36636688.9885033,20869300.97882,71274.4844723266,-1521.75263052783,-2671.65980269701,1.37778404307831,
7320,-36727643.1562459,20708802.1393063,71356.4716199352,-1510.04812340868,-2678.29298000938,1.35511628723143,
7380,-36817894.1850565,20547906.8466162,71437.0978803352,-1498.31470351552,-2684.87488748958,1.33242120844483,
7440,-36907440.3469032,20386618.1807252,71516.361627174,-1486.55259541529,-2691.40539911788,1.30969924094546,
7500,-36996279.9272442,20224939.2291405,71594.2612601695,-1474.76202422404,-2697.88438985776,1.28695081950779,
7560,-37084411.2250611,20062873.0868418,71670.7952051421,-1462.94321560254,-2704.31173565824,1.26417637944538,
7620,-37171832.5528916,19900422.8562222,71745.961914047,-1451.09639575208,-2710.68731345634,1.24137635660241,
7680,-37258542.2368612,19737591.6470292,71819.7598650058,-1439.22179141006,-2717.01100117936,1.21855118734528,
7740,-37344538.616716,19574382.5763045,71892.1875623374,-1427.31962984572,-2723.28267774727,1.19570130855409,
7800,-37429820.0458538,19410798.768325,71963.2435365889,-1415.39013885574,-2729.50222307495,1.17282715761423,
7860,-37514384.8913562,19246843.3545427,72032.9263445654,-1403.43354675995,-2735.66951807457,1.14992917240788,
7920,-37598231.5340193,19082519.473525,72101.2345693596,-1391.45008239691,-2741.78444465782,1.12700779130549,
7980,-37681358.3683852,18917830.2708945,72168.1668203808,-1379.43997511959,-2747.84688573818,1.1040634531573,
8040,-37763763.8027723,18752778.8992688,72233.7217333837,-1367.40345479093,-2753.85672523313,1.08109659728487,
8100,-37845446.2593061,18587368.5182004,72297.8979704959,-1355.34075177951,-2759.81384806643,1.05810766347248,
8160,-37926404.1739492,18421602.2941161,72360.6942202461,-1343.25209695512,-2765.71814017026,1.03509709195868,
8220,-38006635.9965315,18255483.4002564,72422.1091975903,-1331.13772168433,-2771.56948848743,1.01206532342768,
8280,-38086140.1907793,18089015.0166149,72482.1416439392,-1318.99785782611,-2777.36778097356,0.989012799000878,
8340,-38164915.2343455,17922200.3298774,72540.7903271832,-1306.83273772736,-2783.11290659918,0.965939960228245,
8400,-38242959.618838,17755042.5333611,72598.0540417188,-1294.64259421852,-2788.80475535187,0.942847249079777,
8460,-38320271.8498493,17587544.8269532,72653.9316084726,-1282.42766060906,-2794.44321823839,0.919735107936928,
8520,-38396850.4469845,17419710.41705,72708.4218749267,-1270.18817068309,-2800.02818728672,0.896603979584037,
8580,-38472693.9438897,17251542.5164952,72761.5237151419,-1257.92435869484,-2805.55955554818,0.873454307199703,
8640,-38547800.8882807,17083044.3445191,72813.2360297811,-1245.63645936421,-2811.03721709941,0.850286534348219,
8700,-38622169.8419699,16914219.1266761,72863.5577461329,-1233.32470787229,-2816.46106704445,0.827101104970956,
8760,-38695799.3808946,16745070.0947839,72912.4878181331,-1220.98933985684,-2821.83100151673,0.803898463377759,
8820,-38768688.0951438,16575600.486861,72960.025226387,-1208.63059140784,-2827.14691768104,0.7806790542383,
8880,-38840834.5889853,16405813.547065,73006.1689781909,-1196.24869906291,-2832.40871373552,0.757443322573473,
8940,-38912237.4808927,16235712.5256309,73050.9181075524,-1183.84389980287,-2837.61628891362,0.734191713746752,
9000,-38982895.4035715,16065300.6788082,73094.271675211,-1171.41643104713,-2842.76954348597,0.710924673455556,
9060,-39052807.0039852,15894581.2687992,73136.228768658,-1158.96653064922,-2847.86837876235,0.687642647722575,
9120,-39121970.9433819,15723557.5636963,73176.7885021555,-1146.49443689224,-2852.91269709356,0.66434608288714,
9180,-39190385.897319,15552232.8374197,73215.9500167552,-1134.00038848426,-2857.90240187327,0.641035425596551,
9240,-39258050.5556893,15380610.3696545,73253.7124803167,-1121.4846245538,-2862.83739753989,0.617711122797417,
9300,-39324963.6227456,15208693.4457882,73290.0750875253,-1108.94738464527,-2867.71758957839,0.594373621726954,
9360,-39391123.817126,15036485.3568477,73325.0370599087,-1096.38890871436,-2872.54288452211,0.571023369904332,
9420,-39456529.8718779,14863989.3994365,73358.5976458544,-1083.80943712349,-2877.31318995457,0.547660815121992,
9480,-39521180.5344826,14691208.8756714,73390.7561206251,-1071.20921063717,-2882.02841451118,0.524286405436921,
9540,-39585074.5668794,14518147.0931196,73421.5117863749,-1058.58847041749,-2886.68846788107,0.500900589161989,
9600,-39648210.7454889,14344807.3647352,73450.8639721639,-1045.94745801939,-2891.29326080876,0.47750381485723,
9660,-39710587.8612368,14171193.008796,73478.812033973,-1033.28641538617,-2895.84270509589,0.454096531321147,
9720,-39772204.7195768,13997307.34884,73505.3553547182,-1020.60558484478,-2900.3367136029,0.430679187581976,
9780,-39833060.1405139,13823153.7136016,73530.4933442636,-1007.90520910123,-2904.77520025072,0.407252232888989,
9840,-39893152.9586263,13648735.4369481,73554.2254394349,-995.185531235934,-2909.1580800224,0.383816116703773,
9900,-39952482.0230885,13474055.8578162,73576.5511040314,-982.446794699096,-2913.48526896472,0.360371288691502,
9960,-40011046.1976928,13299118.3201474,73597.4698288384,-969.689243306031,-2917.75668418987,0.336918198712187,
10020,-40068844.3608714,13123926.1728249,73616.9811316384,-956.91312123252,-2921.97224387694,0.313457296811968,
10080,-40125875.4057175,12948482.7696087,73635.0845572218,-944.118673010144,-2926.13186727356,0.289989033214376,
10140,-40182138.240007,12772791.4690722,73651.7796773979,-931.306143521612,-2930.23547469742,0.266513858311568,
10200,-40237631.7862191,12596855.6345374,73667.066091004,-918.475777996084,-2934.28298753782,0.243032222655602,
10260,-40292354.981557,12420678.6340108,73680.9434239155,-905.627822004485,-2938.27432825712,0.219544576949687,
10320,-40346306.7779683,12244263.840119,73693.4113290538,-892.762521454815,-2942.2094203923,0.196051372039429,
10380,-40399486.142165,12067614.6300439,73704.4694863956,-879.880122587453,-2946.08818855637,0.172553058904084,
10440,-40451892.0556436,11890734.3854585,73714.1176029798,-866.98087197045,-2949.91055843984,0.149050088647779,
10500,-40503523.5147041,11713626.492462,73722.3554129152,-854.065016494819,-2953.67645681215,0.125542912490778,
10560,-40554379.5304698,11536294.341515,73729.1826773871,-841.132803369824,-2957.38581152305,0.102031981760719,
10620,-40604459.1289058,11358741.3273746,73734.5991846635,-828.184480118248,-2961.038551504,0.0785177478838251,
10680,-40653761.3508379,11180970.8490296,73738.6047501005,-815.220294571674,-2964.63460676954,0.0550006623761619,
10740,-40702285.251971,11002986.3096353,73741.1992161479,-802.240494865746,-2968.17390841862,0.0314811768348718,
10800,-40750029.9029071,10824791.1164487,73742.3824523534,-789.245329435427,-2971.65638863593,0.00795974292938414,
10860,-40796994.3891631,10646388.6807629,73742.1543553668,-776.235047010256,-2975.08198069319,-0.0155631876073384,
10920,-40843177.8111886,10467782.4178422,73740.5148489436,-763.209896609599,-2978.45061895043,-0.0390871629875765,
10980,-40888579.2843827,10288975.7468566,73737.4638839481,-750.170127537883,-2981.76223885729,-0.0626117313776264,
11040,-40933197.9391113,10109972.0908163,73733.0014383555,-737.115989379842,-2985.01677695419,-0.0861364409065709,
11100,-40977032.9207236,9930774.87650638,73727.1275172545,-724.047731995745,-2988.2141708736,-0.109660839675072,
11160,-41020083.3895687,9751387.53442122,73719.8421528481,-710.965605516622,-2991.35435934123,-0.133184475764128,
11220,-41062348.5210114,9571813.4986988,73711.145404455,-697.869860339489,-2994.43728217719,-0.156706897243844,
11280,-41103827.5054485,9392056.20705501,73701.0373585097,-684.760747122559,-2997.46288029717,-0.18022765218224,
11340,-41144519.5483235,9212119.10071794,73689.5181285624,-671.638516780457,-3000.43109571353,-0.203746288653997,
11400,-41184423.8701428,9032005.62436199,73676.5878552787,-658.503420479427,-3003.34187153648,-0.227262354749247,
11460,-41223539.7064899,8851719.22604198,73662.2467064378,-645.35570963253,-3006.19515197511,-0.250775398582336,
11520,-41261866.3080407,8671263.35712721,73646.4948769312,-632.195635894844,-3008.99088233852,-0.274284968300624,
11580,-41299402.9405772,8490641.4722354,73629.3325887603,-619.023451158652,-3011.72900903681,-0.297790612093239,
11640,-41336148.8850021,8309857.02916659,73610.7600910337,-605.839407548635,-3014.40947958218,-0.32129187819986,
11700,-41372103.4373525,8128913.48883703,73590.7776599641,-592.64375741705,-3017.03224258986,-0.34478831491948,
11760,-41407265.9088131,7947814.31521291,73569.3855988639,-579.436753338911,-3019.59724777918,-0.368279470619203,
11820,-41441635.6257299,7766562.97524414,73546.5842381413,-566.218648107164,-3022.10444597448,-0.39176489374299,
11880,-41475211.9296229,7585162.93879798,73522.3739352957,-552.989694727855,-3024.55378910607,-0.415244132820439,
11940,-41507994.1771984,7403617.67859268,73496.7550749114,-539.750146415294,-3026.94523021118,-0.438716736475543,
12000,-41539981.7403622,7221930.67013101,73469.7280686526,-526.500256587225,-3029.27872343484,-0.462182253435483,
12060,-41571174.0062308,7040105.39163379,73441.2933552563,-513.240278859975,-3031.55422403075,-0.485640232539366,
12120,-41601570.3771435,6858145.32397335,73411.4514005259,-499.970467043611,-3033.77168836218,-0.509090222746987,
12180,-41631170.2706741,6676053.95060689,73380.202697323,-486.691075137093,-3035.93107390279,-0.53253177314761,
12240,-41659973.1196417,6493834.75750988,73347.5477655599,-473.402357323419,-3038.03233923745,-0.555964432968708,
12300,-41687978.3721219,6311491.23310932,73313.4871521909,-460.104567964764,-3040.07544406305,-0.579387751584716,
12360,-41715185.4914572,6129026.86821704,73278.0214312033,-446.797961597627,-3042.06034918925,-0.602801278525787,
12420,-41741593.9562674,5946445.15596288,73241.1512036075,-433.482792927963,-3043.98701653927,-0.626204563486552,
12480,-41767203.2604598,5763749.59172785,73202.8770974273,-420.159316826313,-3045.85540915061,-0.649597156334848,
12540,-41792012.9132385,5580943.67307727,73163.1997676888,-406.827788322941,-3047.66549117576,-0.672978607120468,
12600,-41816022.4391141,5398030.89969386,73122.1198964094,-393.488462602955,-3049.4172278829,-0.696348466083889,
12660,-41839231.3779131,5215014.77331074,73079.6381925865,-380.14159500143,-3051.11058565657,-0.719706283665037,
12720,-41861639.2847862,5031898.79764445,73035.7553921845,-366.787440998534,-3052.74553199832,-0.743051610511984,
12780,-41883245.7302172,4848686.47832794,72990.4722581226,-353.426256214641,-3054.32203552734,-0.766383997489684,
12840,-41904050.3000313,4665381.32284342,72943.7895802614,-340.058296405445,-3055.84006598107,-0.789702995688712,
12900,-41924052.595403,4481986.84045534,72895.7081753892,-326.683817457078,-3057.29959421577,-0.813008156433964,
12960,-41943252.2328635,4298506.54214315,72846.2288872072,-313.303075381214,-3058.70059220711,-0.836299031293375,
13020,-41961648.8443087,4114943.94053419,72795.3525863155,-299.91632631018,-3060.04303305071,-0.85957517208663,
13080,-41979242.0770057,3931302.54983644,72743.0801701968,-286.523826492059,-3061.32689096264,-0.882836130893863,
13140,-41996031.5935999,3747585.88577131,72689.4125632011,-273.125832285793,-3062.55214127994,-0.906081460064372,
13200,-42012017.0721215,3563797.46550632,72634.3507165294,-259.722600156284,-3063.7187604611,-0.929310712225293,
13260,-42027198.2059915,3379940.80758784,72577.8956082162,-246.31438666949,-3064.82672608651,-0.952523440290289,
13320,-42041574.7040279,3196019.43187375,72520.0482431126,-232.901448487525,-3065.87601685891,-0.975719197468256,
13380,-42055146.2904511,3012036.85946607,72460.8096528678,-219.48404236375,-3066.86661260379,-0.998897537271978,
13440,-42067912.7048894,2827996.61264362,72400.1808959111,-206.062425137867,-3067.79849426979,-1.02205801352679,
13500,-42079873.702384,2643902.21479458,72338.1630574328,-192.636853731011,-3068.6716439291,-1.04520018037929,
13560,-42091029.0533934,2459757.19034909,72274.7572493644,-179.207585140837,-3069.48604477775,-1.06832359230593,
13620,-42101378.5437985,2275565.06471181,72209.9646103585,-165.774876436606,-3070.24168113599,-1.09142780412171,
13680,-42110921.9749062,2091329.36419443,72143.786305769,-152.338984754277,-3070.93853844861,-1.11451237098884,
13740,-42119659.1634534,1907053.61594824,72076.2235276288,-138.900167291585,-3071.57660328516,-1.13757684842532,
13800,-42127589.9416107,1722741.34789659,72007.2774946291,-125.458681303131,-3072.1558633403,-1.16062079231362,
13860,-42134714.1569854,1538396.08866739,71936.9494520972,-112.014784095456,-3072.67630743398,-1.18364375890931,
13920,-42141031.6726248,1354021.36752558,71865.2406719734,-98.5687330221324,-3073.13792551168,-1.20664530484963,
13980,-42146542.3670186,1169620.71430563,71792.1524527881,-85.1207854788349,-3073.54070864465,-1.22962498716214,
14040,-42151246.1341015,985197.659343928,71717.6861196382,-71.6711988984256,-3073.88464903003,-1.25258236327333,
14100,-42155142.8832549,800755.733411266,71641.8430241629,-58.2202307460298,-3074.16973999104,-1.27551699101716,
14160,-42158232.5393094,616298.467645253,71564.6245445188,-44.768138514115,-3074.39597597712,-1.29842842864371,
14220,-42160515.0425453,431829.393482746,71486.0320853548,-31.3151797175673,-3074.56335256404,-1.32131623482772,
14280,-42161990.3486948,247352.042592259,71406.0670777864,-17.8616118887684,-3074.67186645399,-1.34417996867717,
14340,-42162658.4289422,62869.9468063837,71324.7309793695,-4.40769257267154,-3074.72151547566,-1.36701918974186,
14400,-42162519.2699248,-121613.361945808,71242.0252740734,9.04632067812255,-3074.71229858429,-1.38983345802191,
14460,-42161572.8737332,-306094.351706356,71157.9514722537,22.5001703082901,-3074.64421586169,-1.41262233397639,
14520,-42159819.2579113,-490569.490556004,71072.5111106245,35.9535987647091,-3074.51726851627,-1.43538537853176,
14580,-42157258.4554559,-675035.2466818,70985.7057522302,49.4063485013836,-3074.33145888299,-1.45812215309047,
14640,-42153890.5148162,-859488.088444685,70897.5369864162,62.8581619843686,-3074.08679042337,-1.48083221953943,
14700,-42149715.4998932,-1043924.48444709,70808.0064288004,76.3087816966947,-3073.7832677254,-1.50351514025856,
14760,-42144733.4900379,-1228340.9036005,70717.1157212425,89.757950143292,-3073.42089650348,-1.52617047812926,
14820,-42138944.5800507,-1412733.81519309,70624.8665318143,103.205409855915,-3072.99968359831,-1.54879779654288,
14880,-42132348.8801787,-1597099.68895722,70531.2605547687,116.650903398064,-3072.51963697679,-1.57139665940925,
14940,-42124946.5161143,-1781434.99513708,70436.2995105078,130.094173369911,-3071.98076573184,-1.59396663116511,
15000,-42116737.6289929,-1965736.2045562,70339.985145552,143.534962413221,-3071.38308008227,-1.61650727678258,
15060,-42107722.3753896,-2149999.788685,70242.3192325067,156.973013216274,-3070.7265913726,-1.63901816177759,
15120,-42097900.927317,-2334222.21970836,70143.3035700301,170.408068518785,-3070.01131207281,-1.66149885221835,
15180,-42087273.4722215,-2518399.97059309,70042.9399827994,183.839871116826,-3069.23725577815,-1.68394891473376,
15240,-42075840.2129799,-2702529.5151555,69941.230321477,197.268163867744,-3068.4044372089,-1.70636791652181,
15300,-42063601.3678958,-2886607.32812882,69838.1764626762,210.692689695078,-3067.51287221004,-1.72875542535801,
15360,-42050557.1706951,-3070629.88523075,69733.7803089263,224.113191593481,-3066.56257775103,-1.75111100960376,
15420,-42036707.8705218,-3254593.66323086,69628.0437886369,237.529412633631,-3065.55357192545,-1.77343423821476,
15480,-42022053.7319333,-3438495.14001807,69520.9688560624,250.941095967145,-3064.48587395068,-1.79572468074934,
15540,-42006595.0348952,-3622330.79466803,69412.5574912655,264.347984831496,-3063.35950416755,-1.81798190737685,
15600,-41990332.0747764,-3806097.10751054,69302.81170008,277.749822554923,-3062.17448403993,-1.84020548888601,
15660,-41973265.162343,-3989790.56019691,69191.7335140737,291.146352561339,-3060.93083615437,-1.86239499669322,
15720,-41955394.6237529,-4173407.63576733,69079.3249905102,304.537318375242,-3059.62858421967,-1.88455000285089,
15780,-41936720.8005493,-4356944.81871815,68965.588212311,317.922463626619,-3058.2677530664,-1.90667008005574,
15840,-41917244.0496543,-4540398.59506922,68850.5252880161,331.301532055852,-3056.8483686465,-1.92875480165715,
15900,-41896964.743362,-4723765.45243111,68734.1383517445,344.67426751862,-3055.37045803274,-1.95080374166536,
15960,-41875883.2693319,-4907041.88007239,68616.429563155,358.040413990802,-3053.83404941823,-1.97281647475982,
16020,-41854000.030581,-5090224.3689868,68497.4011074049,371.39971557337,-3052.23917211591,-1.9947925762974,
16080,-41831315.4454764,-5273309.41196044,68377.05519511,384.75191649729,-3050.58585655799,-2.01673162232065,
16140,-41807829.9477273,-5456293.50363891,68255.3940623025,398.096761128412,-3048.87413429534,-2.03863318956603,
16200,-41783543.9863768,-5639173.14059442,68132.4199703894,411.433993972366,-3047.10403799698,-2.06049685547214,
16260,-41758458.0257934,-5821944.82139282,68008.1352061101,424.763359679445,-3045.27560144938,-2.08232219818791,
16320,-41732572.5456621,-6004605.04666068,67882.5420814938,438.084603049495,-3043.38885955589,-2.1041087965808,
16380,-41705888.0409753,-6187150.31915226,67755.6429338155,451.397469036798,-3041.44384833604,-2.12585623024497,
16440,-41678405.0220232,-6369577.14381644,67627.4401255529,464.70170275495,-3039.44060492489,-2.14756407950944,
16500,-41650124.0143846,-6551882.02786368,67497.9360443414,477.997049481741,-3037.37916757231,-2.16923192544628,
16560,-41621045.5589164,-6734061.48083283,67367.1331029299,491.283254664029,-3035.2595756423,-2.19085934987866,
16620,-41591170.2117435,-6916112.01465801,67235.0337391349,504.560063922612,-3033.08186961218,-2.21244593538905,
16680,-41560498.5442483,-7098030.14373534,67101.6404157952,517.827223057095,-3030.84609107188,-2.2339912653273,
16740,-41529031.1430596,-7279812.38498972,66966.9556207251,531.084478050756,-3028.55228272316,-2.25549492381871,
16800,-41496768.6100417,-7461455.25794147,66830.9818666682,544.331575075408,-3026.20048837877,-2.27695649577212,
16860,-41463711.5622828,-7642955.28477298,66693.7216912497,557.568260496255,-3023.79075296163,-2.29837556688799,
16920,-41429860.6320831,-7824308.99039532,66555.177656929,570.79428087675,-3021.32312250402,-2.3197517236664,
16980,-41395216.4669432,-8005512.90251473,66415.3523509509,584.009382983444,-3018.79764414665,-2.34108455341512,
17040,-41359779.7295512,-8186563.55169915,66274.2483852978,597.213313790833,-3016.21436613784,-2.36237364425759,
17100,-41323551.0977707,-8367457.4714446,66131.8683966397,610.4058204862,-3013.57333783254,-2.38361858514095,
17160,-41286531.2646272,-8548191.1982416,65988.2150462851,623.58665047446,-3010.87460969143,-2.40481896584401,
17220,-41248720.9382955,-8728761.27164144,65843.2910201303,636.755551382989,-3008.11823327999,-2.42597437698518,
17280,-41210120.8420859,-8909164.23432245,65697.0990286093,649.912271066459,-3005.30426126748,-2.44708441003049,
17340,-41170731.7144304,-9089396.63215622,65549.6418066427,663.056557611663,-3002.43274742597,-2.46814865730144,
17400,-41130554.3088689,-9269455.01427372,65400.9221135855,676.188159342341,-2999.50374662931,-2.489166711983,
17460,-41089589.3940345,-9449335.93313139,65250.942733176,689.306824823994,-2996.5173148521,-2.51013816813143,
17520,-41047837.753639,-9629035.94457711,65099.7064734823,702.412302868702,-2993.47350916864,-2.53106262068223,
17580,-41005300.1864579,-9808551.60791622,64947.2161668502,715.50434253993,-2990.37238775182,-2.55193966545796,
17640,-40961977.5063154,-9987879.48597734,64793.4746698491,728.582693157336,-2987.21400987206,-2.5727688991761,
17700,-40917870.5420686,-10167016.1451782,64638.4848632185,741.647104301566,-2983.99843589615,-2.59354991945689,
17760,-40872980.1375919,-10345958.1555915,64482.2496518131,754.697325819057,-2980.72572728611,-2.61428232483112,
17820,-40827307.1517607,-10524702.0910103,64324.7719645485,767.733107826817,-2977.39594659807,-2.63496571474798,
17880,-40780852.4584353,-10703244.5290139,64166.0547543456,780.75420071722,-2974.00915748103,-2.65559968958276,
17940,-40733616.9464438,-10881582.0510335,64006.1009980747,793.760355162779,-2970.56542467568,-2.67618385064468,
18000,-40685601.5195657,-11059711.2424171,63844.9136964993,806.751322120924,-2967.06481401317,-2.69671780018455,
18060,-40636807.0965143,-11237628.6924956,63682.4958742196,819.726852838768,-2963.50739241384,-2.71720114140262,
