tSec,x,y,z,vx,vy,vz,
1980,5079321.42217614,351928.728352363,-5798611.7655437,3948.11700169819,4694.76797873882,3740.83444838373,
2040,5308172.1463471,632920.251021956,-5565224.40106773,3678.24979565275,4669.18237809466,4036.72932880658,
2100,5520480.96981571,911939.436270145,-5314455.21003887,3396.86242724195,4629.03941134598,4320.07726494081,
2160,5715582.62514315,1188116.17609209,-5047083.87679868,3104.82558180911,4574.45773110865,4589.98917394405,
2220,5892865.13028148,1460588.8332923,-4763942.23094766,2803.04432818292,4505.60100646772,4845.61643629417,
2280,6051771.77368345,1728506.93420065,-4465911.73513516,2492.45549996095,4422.67762529004,5086.15369751443,
2340,6191802.938147,1991033.83954561,-4153920.80691329,2174.02493530467,4325.94026246289,5310.84159696196,
2400,6312517.75427422,2247349.3849487,-3828941.9794399,1848.74455596864,4215.68529442384,5518.96940428481,
2460,6413535.57408872,2496652.48120658,-3491988.9079695,1517.62929948641,4092.25204475823,5709.877515728,
2520,6494537.25707885,2738163.66458362,-3144113.23143527,1181.71393847619,3956.02187469994,5882.95978815368,
2580,6555266.26239248,2971127.58793036,-2786401.29883146,842.049802314758,3807.41711820785,6037.665710166,
2640,6595529.54210288,3194815.44317718,-2419970.77046852,499.701430555341,3646.89986289905,6173.5024033615,
2700,6615198.2317953,3408527.30668623,-2045967.10335432,155.743153335518,3474.97059800412,6290.0364926248,
2760,6614208.13156539,3611594.39849236,-1665559.92802504,-188.744488034452,3292.16668144865,6386.89583967876,
2820,6592559.96725806,3803381.24237959,-1279939.32891111,-532.678470371496,3099.0605654956,6463.77099745599,
2880,6550319.42700947,3983287.71331887,-890312.048921598,-874.977020490752,2896.25783454659,6520.41627606622,
2940,6487616.9774527,4150750.9645179,-497897.640658381,-1214.56321568567,2684.39517144508,6556.6504798794,
3000,6404647.46790936,4305247.23170447,-103924.579289888,-1550.36846463792,2464.13829619292,6572.35747000094,
3060,6301669.52680469,4446293.51181981,290373.654812184,-1881.33596760717,2236.17983099106,6567.48660687049,
3120,6179004.74953078,4573449.11016243,683762.515109932,-2206.42421046596,2001.23704524107,6542.05301622953,
3180,6037036.67604558,4686317.04827685,1075010.33656003,-2524.61047035336,1760.04947006672,6496.13759992971,
3240,5876209.55943578,4784545.32525533,1462892.27524085,-2834.89426601288,1513.37640239732,6429.88675622604,
3300,5697026.9306668,4867828.026797,1846194.2227621,-3136.30069456065,1261.99433234635,6343.5118243208,
3360,5500049.96700151,4935906.27845432,2223716.67996831,-3427.88364052823,1006.69432576604,6237.28828771602,
3420,5285895.67148402,4988569.04080599,2594278.57597519,-3708.72886400222,748.279373355383,6111.55474862683,
3480,5055234.8710885,5025653.74473584,2956721.01891459,-3977.95695444352,487.56171339851,5966.7116797759,
3540,4808790.04181223,5047046.76554059,3309910.96557405,-4234.7261469576,225.360137998269,5803.21997206637,
3600,4547332.96850837,5052683.73492625,3652744.79800133,-4478.23501780654,-37.502719226641,5621.59928321509,
3660,4271682.24666956,5042549.6893741,3984151.79404437,-4707.72504845078,-300.203123873858,5422.42614287243,
3720,3982700.63644788,5016679.05423042,4303097.47594969,-4922.48296952031,-561.918962078397,5206.33178856799,
3780,3681292.28434851,4975155.46710422,4608586.82322786,-5121.84282898201,-821.832367317375,4973.99982763768,
3840,3368399.82780769,4918111.44681969,4899667.34283671,-5305.18784283799,-1079.13224749631,4726.16382856784,
3900,3045001.39332466,4845727.91262075,5175431.99305144,-5471.95209946462,-1333.01675652686,4463.60484669896,
3960,2712107.49637929,4758233.55607424,5435021.95591086,-5621.62212633417,-1582.69573340076,4187.14884584475,
4020,2370757.85199645,4655904.0677123,5677629.25139833,-5753.73829838612,-1827.39310352616,3897.66400096259,
4080,2022018.10598028,4539061.22098412,5902499.18628646,-5867.89607189631,-2066.34923158722,3596.05788551936,
4140,1666976.49755818,4408071.81686134,6108932.63104517,-5963.74703691175,-2298.82321118873,3283.27455548616,
4200,1306740.46426579,4263346.49321652,6296288.11900199,-6040.99978992651,-2524.09508169534,2960.29154117687,
4260,942433.200129721,4105338.40370076,6463983.7623494,-6099.42061434107,-2741.46795654672,2628.11675304453,
4320,575190.17906293,3934541.77245542,6611498.98094082,-6138.83396378466,-2950.27002975058,2287.78534812994,
4380,206155.653663013,3751490.33176263,6738376.04355939,-6159.12281425789,-3149.85648418964,1940.35661432893,
4440,-163520.864703098,3556755.64594982,6844221.42122213,-6160.22893108341,-3339.61138353879,1586.91079630526,
4500,-532688.137021277,3350945.32277688,6928706.94527234,-6142.15295297596,-3518.94951140216,1228.54575929577,
4560,-900196.724974832,3134701.11912184,6991570.76216081,-6104.95421492458,-3687.31804207603,866.373574817711,
4620,-1264902.50210425,2908696.95203382,7032618.08470401,-6048.75036903204,-3844.19803329882,501.517165173494,
4680,-1625670.13824401,2673636.82386078,7051721.7443888,-5973.71687911272,-3989.10580628299,135.107019676844,
4740,-1981376.5501514,2430252.66752379,7048822.54781363,-5880.0863997807,-4121.59422493227,-231.722051044244,
4800,-2330914.31195262,2179302.11792706,7023929.43975971,-5768.1480635362,-4241.25388712618,-597.834116079305,
4860,-2673195.02021848,1921566.21319302,6977119.4745964,-5638.24667412089,-4347.71427581795,-962.095321964045,
4920,-3007152.60664086,1657847.02856781,6908537.59525407,-5490.78176402907,-4440.64484330595,-1323.37710394366,
4980,-3331746.59071714,1388965.24795402,6818396.22005582,-5326.20654680876,-4519.7560104958,-1680.55937906367,
5040,-3645965.267062,1115757.6770277,6706974.63747469,-5145.02677869339,-4584.80011921508,-2032.53376867882,
5100,-3948828.8199069,839074.700868707,6574618.2052956,-4947.79945621637,-4635.57231975999,-2378.20689529629,
5160,-4239392.35317191,559777.691954713,6421737.35078352,-4735.13130368449,-4671.91132820178,-2716.50370462968,
5220,-4516748.82420215,278736.377361737,6248806.37290878,-4507.67708533751,-4693.70003180985,-3046.37073208481,
5280,-4780031.87244773,-3173.82664514418,6056362.05058838,-4266.1377956665,-4700.86597626362,-3366.7793098128,
5340,-5028418.53573744,-285074.506013098,5845002.05910758,-4011.25871519193,-4693.38174151901,-3676.72875721943,
5400,-5261131.84493062,-566086.958793129,5615383.19587147,-3743.82729838304,-4671.26517719435,-3975.24953823207,
5460,-5477443.28703104,-845334.91442857,5368219.41901364,-3464.67090734085,-4634.57948061618,-4261.4063341465,
5520,-5676675.12882795,-1121947.25358393,5104279.70498858,-3174.65443650164,-4583.43314580309,-4534.3010048876,
5580,-5858202.59533948,-1395060.72243509,4824385.73101502,-2874.67784462991,-4517.97983563193,-4793.07547784419,
5640,-6021455.89614225,-1663822.63693804,4529409.38462833,-2565.6735384657,-4438.41816571969,-5036.91462935699,
5700,-6165922.08816778,-1927393.5692699,4220270.10058457,-2248.60352777039,-4344.99130731328,-5265.04914435086,
5760,-6291146.76073666,-2184950.00269293,3897932.03020128,-1924.4563597364,-4237.98632712721,-5476.75821296633,
5820,-6396735.53346031,-2435686.93980505,3563401.05707584,-1594.24397305859,-4117.73331234293,-5671.37195046759,
5880,-6482355.36568528,-2678820.45483844,3217721.67466453,-1258.99856564812,-3984.60439837941,-5848.27360310083,
5940,-6547735.67753047,-2913590.1860814,2861973.73517739,-919.769429197056,-3839.01273790216,-6006.90163972362,
6000,-6592669.27796943,-3139261.76332991,2497269.07592457,-577.619680303309,-3681.41136166742,-6146.7517455853,
6060,-6617013.09339956,-3355129.16278373,2124748.02919582,-233.62287391767,-3512.29188776783,-6267.37870526133,
6120,-6620688.6888682,-3560516.9784815,1745575.82379875,111.140521067361,-3332.18302517157,-6368.39811604198,
6180,-6603682.57476092,-3754782.59777304,1360938.89146587,455.586731312112,-3141.64888100451,-6449.48783216847,
6240,-6566046.2970145,-3937318.27137967,972041.094991397,798.632276039893,-2941.28715245076,-6510.38914450368,
6300,-6507896.31157783,-4107553.0721564,580099.891115272,1139.19757616316,-2731.72721561684,-6550.90778227758,
6360,-6429413.64044916,-4264954.73434245,186342.439712806,1476.2106214016,-2513.62804594783,-6570.91467966627,
6420,-6330843.30815019,-4409031.36330933,-207998.323435798,1808.610600682,-2287.67599450473,-6570.34642211415,
6480,-6212493.56348338,-4539333.00949783,-601687.632533202,2135.35143129212,-2054.58249100458,-6549.20543994363,
6540,-6074734.89121749,-4655453.10234677,-993492.843448109,2455.40524361082,-1815.08166778942,-6507.56000640874,
6600,-5917998.81523052,-4757029.73855684,-1382187.37823402,2767.76584256237,-1569.92787942808,-6445.54398900509,
6660,-5742776.4961395,-4843746.81872544,-1766554.64601958,3071.45208314203,-1319.89313492992,-6363.35630834832,
6720,-5549617.13075082,-4915335.02841447,-2145391.92307546,3365.51109407357,-1065.76448788831,-6261.26012793184,
6780,-5339126.16286123,-4971572.6621953,-2517514.17780738,3649.02134820598,-808.341412819789,-6139.58183753974,
6840,-5111963.31346086,-5012286.28955278,-2881757.82916404,3921.09561575593,-548.433153995207,-5998.70984719386,
6900,-4868840.43733293,-5037351.26068974,-3236984.42635865,4180.8837924943,-286.856042363561,-5839.09316781181,
6960,-4610519.2144589,-5046692.0509373,-3582084.23712126,4427.57557589475,-24.4308024980462,-5661.23978554178,
7020,-4337808.68538198,-5040282.44361185,-3915979.73269309,4660.40299243771,238.020139142909,-5465.71484555376,
7080,-4051562.63930828,-5018145.55149081,-4237628.95781828,4878.64277634971,499.675339944858,-5253.13863136038,
7140,-3752676.86465524,-4980353.67776436,-4546028.77308063,5081.61856898219,759.717002284624,-5024.1843318257,
7200,-3442086.27409142,-4927028.01870498,-4840217.95752203,5268.70289703916,1017.33358340648,-4779.57562523989,
7260,-3120761.91792465,-4858338.21200601,-5119280.16238124,5439.31891973762,1271.72232693307,-4520.08414406747,
7320,-2789707.89852144,-4774501.7356095,-5382346.71040597,5592.9419899656,1522.09171866322,-4246.52686457984,
7380,-2449958.19561436,-4675783.16085953,-5628599.23596948,5729.1010650759,1767.66388913188,-3959.76340488498,
7440,-2102573.41172796,-4562493.26305618,-5857272.1596166,5847.37995375403,2007.67696177846,-3660.6932069194,
7500,-1748637.44842072,-4434987.99318109,-6067654.99041939,5947.41837291594,2241.38733047519,-3350.25262107838,
7560,-1389254.12476266,-4293667.3151675,-6259094.45130266,6028.91281957639,2468.07186458224,-3029.41192209185,
7620,-1025543.74865121,-4138973.91314565,-6430996.42303437,6091.61727152634,2687.03003389394,-2699.17224554461,
7680,-658639.651279766,-3971391.77439679,-6582827.70204665,6135.34371462232,2897.58592271011,-2360.56245156486,
7740,-289684.695106384,-3791444.65483226,-6714117.56898573,6159.96249978607,3099.09013597696,-2014.63595851327,
7800,80172.2346627317,-3599694.43275593,-6824459.16692651,6165.40253747903,3290.92161781435,-1662.46756453289,
7860,449779.745797001,-3396739.3563922,-6913510.68835472,6151.65134697216,3472.48937091257,-1305.15025091432,
7920,817987.453809783,-3183212.19142322,-6980996.36989772,6118.75497669313,3643.23407276685,-943.79197226759,
7980,1183649.48827328,-2959778.27373481,-7026707.29420187,6066.81780332598,3802.62962863296,-579.512436474785,
8040,1545627.98307278,-2727133.47016036,-7050501.99799059,5996.00218966751,3950.18468291919,-213.439860030664,
8100,1902796.54102427,-2486002.05008735,-7052306.88376492,5906.52796822676,4085.44407309716,153.292335840354,
8160,2254043.66182389,-2237134.47345418,-7032116.43237545,5798.67174053006,4207.99015027025,519.548843812115,
8220,2598276.12422103,-1981305.10378689,-6989993.21764385,5672.76606500423,4317.4439687451,884.195751085006,
8280,2934422.31665688,-1719309.85202047,-6926067.72405311,5529.19853958238,4413.46640885744,1246.10383553659,
8340,3261435.50746366,-1451963.75546488,-6840537.96544203,5368.41069405009,4495.75920343657,1604.15189370705,
8400,3578297.04292765,-1180098.49955253,-6733668.90516201,5190.89670719045,4564.06581770975,1957.23001762344,
8460,3884019.46533294,-904559.890460153,-6605791.68193045,4997.20203166385,4618.17221582004,2304.24280096185,
8520,4177649.54614394,-626205.28418841,-6457302.64411842,4787.92193535788,4657.90754702534,2644.11252693628,
8580,4458271.22817549,-345900.97707054,-6288662.19251799,4563.69991978586,4683.1447416638,2975.78236449321,
8640,4725008.46850212,-64519.563678396,-6100393.43145842,4325.22599162173,4693.80100071308,3298.21955593783,
8700,4977027.9732079,217062.731452378,-5893080.6294973,4073.23478597825,4689.83817993561,3610.41857470292,
8760,5213541.81500831,497968.742074403,-5667367.49171929,3808.50353734935,4671.26307123479,3911.40424684545,
8820,5433809.92426908,777323.062084688,-5423955.24594284,3531.84988629283,4638.12757204512,4200.2348311746,
8880,5637142.44319888,1054254.75361947,-5163600.54572394,3244.12951088433,4590.5287187792,4476.00504153543,
8940,5822901.9327676,1327900.05230431,-4887113.19465699,2946.23358996127,4528.60855439204,4737.84897301322,
9000,5990505.42341125,1597405.05929219,-4595353.69930464,2639.08614468659,4452.55382314871,4984.94288035659,
9060,6139426.30466839,1861928.41087496,-4289230.66028633,2323.64134084233,4362.59554141832,5216.50780261872,
9120,6269196.05229801,2120643.92045292,-3969698.00794653,2000.8807534741,4259.00850954591,5431.81214291748,
9180,6379405.78635957,2372743.18836437,-3637752.08255218,1671.81044099267,4142.11070752054,5630.17426040287,
9240,6469707.64638647,2617438.16913194,-3294428.56225902,1337.45778991672,4012.26247322194,5810.96492120194,
9300,6539815.97397481,2853963.68353607,-2940799.25112264,998.868274410928,3869.86549985822,5973.60951648054,
9360,6589508.30015161,3081579.86685571,-2577968.73895277,657.102182095595,3715.36171296084,6117.59013434931,
9420,6618626.13321894,3299574.54550569,-2207070.93989517,313.231222443648,3549.23199747813,6242.4475226732,
9480,6627075.53850159,3507265.53175487,-1829265.51874473,-31.6650118599537,3371.99473817358,6347.78284999962,
9540,6614827.50329845,3704002.82551483,-1445734.21966681,-376.502647832818,3184.20418757892,6433.25919474838,
9600,6581918.08602067,3889170.71413308,-1057677.11303198,-720.197117322619,2986.4487055131,6498.60279920743,
9660,6528448.35013828,4062189.76324244,-666308.772128251,-1061.6667606526,2779.34888401824,6543.60415740082,
9720,6454584.07942956,4222518.69051544,-272854.390531782,-1399.83651355262,2563.55551062612,6568.11888727098,
9780,6360555.27070556,4369656.11162312,121454.143929595,-1733.64162260422,2339.74734630786,6572.06829409499,
9840,6246655.40531124,4503142.14829106,515382.198415505,-2062.03128280066,2108.62876752398,6555.43957835591,
9900,6113240.50737778,4622559.89380007,907696.347708481,-2383.97210584929,1870.92738732197,6518.28576959238,
9960,5960727.9972195,4727536.73538285,1297168.31835816,-2698.45150456203,1627.39164864371,6460.72551436102,
10020,5789595.34196629,4817745.52921609,1682578.91403887,-3004.48106140626,1378.78831388941,6382.9426386542,
10080,5600378.5068412,4892905.62260182,2062721.90583923,-3301.09978710895,1125.89989587065,6285.18542360022,
10140,5393670.21543641,4952783.72159047,2436407.87279549,-3587.37723614792,869.522072248816,6167.76568723864,
10200,5170118.02580356,4997194.60184837,2802467.98232898,-3862.41653793995,610.461037302221,6031.05768949585,
10260,4930422.22719325,5026001.65820517,3159757.6976756,-4125.35733470153,349.530777113745,5875.49678155026,
10320,4675333.5650888,5039117.28957879,3507160.39560997,-4375.37855448169,87.5503179853279,5701.57776816857,
10380,4405650.80632479,5036503.11963442,3843590.87835023,-4611.7009641323,-174.658988738195,5509.85303144452,
10440,4122218.15756102,5018170.05636011,4167998.76782921,-4833.5895109542,-436.276122344901,5300.93049691739,
10500,3825922.54862078,4984178.19358187,4479371.77407629,-5040.3554895214,-696.483008829962,5075.47147040996,
10560,3517690.7907663,4934636.55661716,4776738.82972674,-5231.35854456167,-954.467098199155,4834.1883382868,
10620,3198486.6195412,4869702.69464635,5059173.08238277,-5406.00851578129,-1209.42389675699,4577.84212739982,
10680,2869307.63208348,4789582.1225403,5325794.73617641,-5563.76710474445,-1460.5594508708,4307.23992011314,
10740,2531182.1304697,4694527.61552662,5575773.73460699,-5704.1493396941,-1707.09276641312,4023.23215653244,
10800,2185165.88280911,4584838.36066433,5808332.27919232,-5826.72485899378,-1948.25816516418,3726.70986264826,
10860,1832338.81189736,4460858.96825217,6022747.17936639,-5931.11904367769,-2183.30760008528,3418.60178895369,
10920,1473801.62106933,4322978.34582841,6218352.02684212,-6017.01396816135,-2411.51291089811,3099.87141941344,
10980,1110672.36957939,4171628.44020042,6394539.18765892,-6084.14913293685,-2632.16796051518,2771.51390089504,
11040,744083.009475593,4007282.85505623,6550761.60959456,-6132.32202840644,-2844.59065201327,2434.55296424721,
11100,375175.892082481,3830455.34991664,6686534.44426625,-6161.38858751733,-3048.1248754505,2090.03781521067,
11160,5100.25130462833,3641698.22373475,6801436.48007252,-6171.26349233618,-3242.1424017308,1739.03993218554,
11220,-364991.325300386,3441600.58777562,6895111.38064063,-6161.92027165959,-3426.04466925901,1382.64980006204,
11280,-733946.425700606,3230786.53517612,6967268.72769558,-6133.39122456125,-3599.26444681586,1021.97366702249,
11340,-1100616.33454222,3009913.21304684,7017684.8702502,-6085.76723570573,-3761.26742959179,658.130321219294,
11400,-1463859.53995006,2779668.80002947,7046203.57893283,-6019.19747265785,-3911.55379038812,292.247806490942,
11460,-1822545.21712128,2540770.39341995,7052736.5007615,-5933.88890807636,-4049.65963239397,-74.539937604989,
11520,-2175556.67766487,2293961.81304843,7037263.41165233,-5830.10565852292,-4175.15831151605,-441.096447603657,
11580,-2521794.77413851,2040011.32935988,6999832.26736449,-5708.16815331524,-4287.66164358071,-806.286079154314,
11640,-2860181.24989368,1779709.32232876,6940559.05527074,-5568.45214751771,-4386.82100210454,-1168.97729990779,
11700,-3189662.02610466,1513865.87776455,6859627.45031198,-5411.38762352599,-4472.32830997419,-1528.04592570377,
11760,-3509210.42038168,1243308.32673503,6757288.27779762,-5237.45760837679,-4543.91694767175,-1882.37833000055,
11820,-3817830.29129707,968878.732778882,6633858.78356163,-5047.19688064933,-4601.36258302084,-2230.87465803969,
11880,-4114559.10139427,691431.33216537,6489721.71120153,-4841.19054595392,-4644.48390431476,-2572.45204070289,
11940,-4398470.89081433,411829.93311345,6325324.18675483,-4620.07248098087,-4673.14325673746,-2906.04779884608,
12000,-4668679.15328261,130945.279597176,6141176.41158359,-4384.52363258628,-4687.24718568338,-3230.6226291697,
12060,-4924339.60567841,-150347.614502048,5937850.16508653,-4135.27017413078,-4686.74688144599,-3545.16375652346,
12120,-5164652.84299985,-431172.15497936,5715977.1190323,-3873.08152807934,-4671.63852538281,-3848.68806530419,
12180,-5388866.87023933,-710652.874378785,5476246.9640872,-3598.76823622326,-4641.96352180954,-4140.24522944399,
12240,-5596279.50131501,-987918.148711163,5219405.34867057,-3313.17965357067,-4597.80858172381,-4418.92083503647,
12300,-5786240.6135021,-1262102.9138761,4946251.63169078,-3017.20143255823,-4539.30562393104,-4683.83944696575,
12360,-5958154.24480708,-1532351.37030191,4657636.45586618,-2711.7528181538,-4466.63148577331,-4934.16750302227,
12420,-6111480.52638474,-1797819.66602328,4354459.15382802,-2397.78387255761,-4380.00750757086,-5169.11600703929,
12480,-6245737.44718932,-2057678.55225428,4037664.99545395,-2076.27264495354,-4279.69902692423,-5387.94314861326,
12540,-6360502.44468429,-2311116.00436106,3708242.2791525,-1748.22219218148,-4166.0147186113,-5589.95687207073,
12600,-6455413.81197685,-2557339.79759975,3367219.27318437,-1414.65744796872,-4039.30575018249,-5774.51729028343,
12660,-6530171.91424965,-2795580.02792434,3015661.01791618,-1076.62200623146,-3899.96480629743,-5941.03891136858,
12720,-6584540.20978724,-3025091.57074297,2654665.99910505,-735.174816035947,-3748.4249878053,-6088.99271599648,
12780,-6618346.069342,-3245156.46894987,2285362.70065476,-391.386765132475,-3585.15855127787,-6217.9080935147,
12840,-6631481.38733301,-3455086.23971473,1908906.04686598,-46.3371625134306,-3410.67545915092,-6327.37457744303,
12900,-6623902.98019474,-3654224.08905776,1526473.74774891,298.88983016088,-3225.5217625403,-6417.04333936338,
12960,-6595632.77014649,-3841947.02524749,1139262.56190173,643.208777725966,-3030.27785020054,-6486.62844511797,
13020,-6546757.75448534,-4017667.8636806,748484.49070271,985.536539521049,-2825.55658510271,-6535.9078924872,
13080,-6477429.76108008,-4180837.11678961,355362.916082971,1324.79583225893,-2612.0013339039,-6564.72445790875,
13140,-6387864.98942889,-4330944.76197925,-38871.3068377867,1659.91881984442,-2390.28386648518,-6572.98634840964,
13200,-6278343.33538302,-4467521.87904854,-432983.788928764,1989.85072810496,-2161.10210621237,-6560.66759728645,
13260,-6149207.49988067,-4590142.14886219,-825740.560814543,2313.55341570107,-1925.17776538894,-6527.80815340109,
13320,-6000861.8862024,-4698423.20834064,-1215912.02368906,2630.00885277912,-1683.25392691025,-6474.51370647125,
13380,-5833771.29042682,-4792027.85866391,-1602276.88310278,2938.22254256957,-1436.09256058241,-6400.95529222803,
13440,-5648459.38847347,-4870665.12133641,-1983626.05119093,3237.22686588792,-1184.47193570285,-6307.36862513397,
13500,-5445507.02717812,-4934091.13691499,-2358766.50044516,3526.08425928108,-929.183975654953,-6194.05316222284,
13560,-5225550.3296559,-4982109.9044296,-2726525.05524576,3803.89023826048,-671.031592562072,-6061.37097209242,
13620,-4989278.62256605,-5014573.8597724,-3085752.1094602,4069.77631062597,-410.825982168941,-5909.7453894606,
13680,-4737432.19306005,-5031384.29102806,-3435325.25535142,4322.91272541766,-149.383905164286,-5739.65940384275,
13740,-4470799.8873265,-5032491.59208827,-3774152.80926726,4562.51100490553,112.474977797777,-5551.65385029527,
13800,-4190216.56243294,-5017895.35781488,-4101177.22529404,4787.82631703499,373.930733747689,-5346.32548777293,
13860,-3896560.39928668,-4987644.32114767,-4415378.38925783,4998.15972904792,634.165801133093,-5124.32491706995,
13920,-3590750.08529771,-4941836.13178854,-4715776.78145243,5192.86028603598,892.36761499516,-4886.35428892734,
13980,-3273741.87845802,-4880616.97939532,-5001436.49672361,5371.32688720869,1147.73116128454,-4633.16485169931,
14040,-2946526.56440646,-4804181.06566312,-5271468.11364902,5533.00997907812,1399.46146155792,-4365.5543755858,
14100,-2610126.31728951,-4712769.92927958,-5525031.4057163,5677.41306884484,1646.77599216047,-4084.36446425678,
14160,-2265591.47514508,-4606671.62767368,-5761337.88825512,5804.09406130463,1888.90703984408,-3790.47777051816,
14220,-1913997.24032025,-4486219.77912226,-5979653.19558898,5912.66641957586,2125.10400164215,-3484.81512133721,
14280,-1556440.31579068,-4351792.46859411,-6179299.28303648,6002.80013946995,2354.63562518918,-3168.33255600998,
14340,-1194035.48866963,-4203811.02126029,-6359656.448917,6074.2225367701,2576.79217822311,-2842.01829039958,
14400,-827912.171854356,-4042738.64803249,-6520165.17234403,6126.7188560571,2790.88754464636,-2506.88961070462,
14460,-459210.914732329,-3869078.96787751,-6660327.76215885,6160.13268821576,2996.26122884497,-2163.98968337352,
14520,-89079.8952545849,-3683374.41411871,-6779709.81264364,6174.36617446032,3192.28020795474,-1814.38431929929,
14580,281328.595003021,-3486204.53474681,-6877941.4663594,6169.38005375258,3378.34062225759,-1459.1587943669,
14640,650861.666463106,-3278184.19367674,-6954718.48820618,6145.19364604361,3553.86940587634,-1099.41471956459,
14700,1018369.3436539,-3059961.67438459,-7009803.15004927,6101.88473448307,3718.32590541047,-736.266839837703,
14760,1382708.06486634,-2832216.68832899,-7043024.92049141,6039.58925887723,3871.20341842247,-370.839755466392,
14820,1742744.15758268,-2595658.29549135,-7054280.95856085,5958.50083027847,4012.03058790595,-4.2646773261956,
14880,2097357.28211579,-2351022.74376298,-7043536.4139502,5858.87016455042,4140.37272316668,362.323786770501,
14940,2445443.83864745,-2099071.23052268,-7010824.53354307,5741.00441942793,4255.83307317101,727.790887172285,
15000,2785920.3298734,-1840587.58963738,-6956246.57042532,5605.26636537474,4358.05403220906,1091.0050587823,
15060,3117726.66757696,-1576375.90936856,-6879971.49230476,5452.0733446064,4446.7182287174,1450.84126709998,
15120,3439829.41128413,-1307258.08932129,-6782235.49072653,5281.89606254418,4521.54946957506,1806.18429199018,
15180,3751224.9314637,-1034071.34413395,-6663341.29561036,5095.25728938359,4582.31358175974,2155.93194072789,
15240,4050942.49233781,-757665.658533403,-6523657.29742351,4892.73047116341,4628.81919294773,2498.99825999477,
15300,4338047.24708459,-478901.198115389,-6363616.47544331,4674.93818824013,4660.91841508619,2834.31678504927,
15360,4611643.13535163,-198645.683537569,-6183715.13141281,4442.55044724713,4678.50737795565,3160.84376267089,
15420,4870875.67472537,82228.2635175249,-5984511.43188474,4196.28286092522,4681.52664777266,3477.56130920805,
15480,5114934.63953898,362845.797203047,-5766623.76183871,3936.89470404368,4669.96156905648,3783.480550692,
15540,5343056.61804766,642332.541940101,-5530728.89007703,3665.18679794391,4643.84250148696,4077.64475301365,
15600,5554527.43713456,919817.296974103,-5277559.94787567,3381.99921016226,4603.24491568465,4359.13241035528,
15660,5748684.44357859,1194434.74186724,-5007904.22460779,3088.2087764178,4548.28932651666,4627.06025009356,
15720,5924918.63196374,1465328.13302774,-4722600.78661007,2784.72647241928,4479.14106253957,4880.58611511128,
15780,6082676.61118245,1731651.98178666,-4422537.92722949,2472.49466601166,4396.00988332049,5118.91170749596,
15840,6221462.40311844,1992574.705188,-4108650.45661051,2152.48427656943,4299.14945454766,5341.28518592512,
15900,6340839.06899606,2247281.24147889,-3781916.83978001,1825.69187489584,4188.85670026216,5547.00363166546,
15960,6440430.15981703,2494975.62343421,-3443356.1895384,1493.13671246498,4065.47104458347,5735.41542813486,
16020,6519920.98521413,2734883.50259054,-3094025.11889421,1155.85763144247,3929.3735307054,5905.92256050489,
16080,6579059.69219331,2966254.61631036,-2735014.45861865,814.909811800084,3780.98578941513,6057.98280302301,
16140,6617658.14375287,3188365.18746292,-2367445.84886221,471.361363463484,3620.76882199975,6191.11171438541,
16200,6635592.59055401,3400520.24589941,-1992468.2183304,126.28985135186,3449.22161867925,6304.8843906266,
16260,6632804.13359512,3602055.86325635,-1611254.16475072,-219.221195274845,3266.87965581925,6398.9370111459,
16320,6609298.97654933,3792341.29427256,-1224996.2479426,-564.085807914662,3074.31328189391,6472.96820599654,
16380,6565148.46530788,3970781.01772388,-834903.206306213,-907.21914510371,2872.12598204154,6526.74024349129,
16440,6500488.91224807,4136816.66852754,-442196.106849463,-1247.54110787138,2660.9524735385,6560.08005844638,
16500,6415521.20118863,4289928.84890175,-48104.4396779774,-1583.98003474125,2441.45657590945,6572.88005270598,
16560,6310510.16967405,4429638.80576813,346137.825340279,-1915.47640659071,2214.32889858157,6565.09854177209,
16620,6185783.77208751,4555509.96691716,739296.198117518,-2240.98643505199,1980.28446504807,6536.75986867284,
16680,6041732.03052903,4667149.3343129,1130139.6280916,-2559.48556859854,1740.06032003435,6487.95430914078,
16740,5878805.77556193,4764208.73132246,1517444.45171307,-2869.97198902028,1494.41303928315,6418.83774109764,
16800,5697515.17922047,4846385.89671763,1899998.31089262,-3171.4700205322,1244.11611811971,6329.63100110762,
16860,5498428.0886584,4913425.41996573,2276604.0234798,-3463.03335407495,989.957307188542,6220.61893831813,
16920,5282168.17270713,4965119.51692284,2646083.38993363,-3743.74806398136,732.735962448663,6092.14924890796,
16980,5049412.89251098,5001308.64713622,3007280.92506867,-4012.73546326927,473.260413275993,5944.63114718902,
17040,4800891.30483157,5021881.97355836,3359067.50535199,-4269.15482994934,212.345340434574,5778.53388022384,
17100,4537381.70507777,5026777.66487648,3700343.92231597,-4512.20602530357,-49.1908520890446,5594.3850797909,
17160,4259709.11663899,5015983.03960687,4030044.3313622,-4741.13199358469,-310.52868179672,5392.76891826404,
17220,3968742.63458426,4989534.55149162,4347139.58370827,-4955.221112979,-570.850230011742,5174.32405900049,
17280,3665392.63332231,4947517.61655448,4650640.42941418,-5153.80937383581,-829.341778343199,4939.7414093018,
17340,3350607.84975612,4890066.28232457,4939600.57990974,-5336.28234467375,-1085.19642807584,4689.76168878134,
17400,3025372.35517467,4817362.74138138,5213119.61998629,-5502.07691770072,-1337.61666385239,4425.17284872983,
