tSec,x,y,z,vx,vy,vz,
6300,3159842.74989225,4962290.83060291,4935325.82176016,-5267.31657808106,-1256.11710551564,4315.54643871676,
6360,2838963.18676738,4879099.61997733,5186282.56065562,-5425.97082121762,-1516.40395730089,4047.24020572332,
6420,2509055.50654266,4780391.43110405,5420707.36019545,-5568.16251320959,-1773.23664206007,3764.57063889834,
6480,2171123.83238077,4666393.99033744,5637754.71529571,-5693.34707395344,-2025.93051477454,3468.08605281529,
6540,1826204.75907436,4537376.49365699,5836612.97846713,-5800.98682480963,-2273.78768852029,3158.36725812072,
6600,1475366.91193718,4393650.4383153,6016506.4096026,-5890.55195716575,-2516.09581358753,2836.03094874663,
6660,1119710.43399686,4235570.52360834,6176697.43858986,-5961.52197489079,-2752.12701407092,2501.73340230302,
6720,760366.370465202,4063535.60804392,6316489.15687621,-6013.38767389181,-2981.13708007359,2156.17439003061,
6780,398495.919306429,3877989.70698319,6435228.04806389,-6045.65362061783,-3202.36492386077,1800.10123763975,
6840,35289.5177067191,3679423.01494871,6532306.96792997,-6057.84116058529,-3415.03230872222,1434.3130870641,
6900,-328034.271377633,3468372.93391223,6607168.38567419,-6049.4920961928,-3618.34394340382,1059.66531450495,
6960,-690230.113994241,3245425.08212317,6659307.88916944,-6020.17302439048,-3811.48803935653,677.073878425319,
7020,-1050027.53508699,3011214.25710048,6688277.94840766,-5969.48015711978,-3993.63726487805,287.519621191276,
7080,-1406132.85532751,2766425.32949575,6693691.94262193,-5897.04479442374,-4163.95012545892,-107.947224658682,
7140,-1757231.48462212,2511794.03518198,6675228.4606362,-5802.53976944725,-4321.57301862197,-508.202507800356,
7200,-2101990.63118333,2248107.61941488,6632635.8620837,-5685.68681713006,-4465.64311556181,-912.044050483187,
7260,-2439062.47472887,1976205.28440947,6565737.06770775,-5546.26465782822,-4595.29201509549,-1318.18811517209,
7320,-2767087.84667165,1696978.39549661,6474434.5459555,-5384.11784200945,-4709.65015715017,-1725.26639606795,
7380,-3084700.46711621,1411370.3940957,6358715.4594642,-5199.16644949331,-4807.85222292851,-2131.8237786781,
7440,-3390531.78117627,1120376.35621654,6218656.91299484,-4991.41629777256,-4889.0435055404,-2536.31718953247,
7500,-3683216.42174417,825042.143047881,6054431.24484014,-4760.96968864584,-4952.38718394974,-2937.11527408806,
7560,-3961398.34007306,526463.077740615,5866311.3050975,-4508.03688308692,-4997.07288813422,-3332.49927272409,
7620,-4223737.63592354,225782.068924998,5654675.63321972,-4232.94787918752,-5022.32653969522,-3720.66551443909,
7680,-4468918.10251346,-75812.8899824888,5420013.43658508,-3936.16454351593,-5027.42131286281,-4099.72962539155,
7740,-4695655.51661255,-377091.912587036,5162929.24018877,-3618.29318450813,-5011.68969661142,-4467.73349535962,
7800,-4902706.65818403,-676787.167843553,4884147.02835252,-3280.09603478341,-4974.53667383455,-4822.65506997124,
7860,-5088878.96886292,-973597.644170338,4584513.73087169,-2922.50110827724,-4915.45351727518,-5162.42040506233,
7920,-5253040.76779195,-1266194.73915098,4265001.9348366,-2546.61115808947,-4834.03167056629,-5484.91721134424,
7980,-5394132.0196089,-1553228.7274677,3926711.72828073,-2153.71322513281,-4729.97842671551,-5788.01086705771,
8040,-5511175.63792323,-1833336.23067522,3570871.40055474,-1745.28583076524,-4603.1340979825,-6069.56687116324,
8100,-5603289.01076615,-2105148.64111783,3198836.68487926,-1322.99940555757,-4453.48620971328,-6327.47543132251,
8160,-5669695.49777797,-2367301.34636198,2812088.56443565,-888.71586549991,-4281.18263298206,-6559.67577489432,
8220,-5709735.87722467,-2618443.74817879,2412229.49764899,-444.486572925588,-4086.5448368729,-6764.18447322439,
8280,-5722879.5157472,-2857250.07580119,2000977.82870637,7.45605316479483,-3870.08089021363,-6939.12782688541,
8340,-5708734.73026491,-3082430.81894909,1580160.29148248,464.714137436289,-3632.49221380179,-7082.77053360176,
8400,-5667058.44528281,-3292744.58350028,1151702.75561166,924.736513472287,-3374.68237138476,-7193.54996707118,
8460,-5597764.5746768,-3487010.27909407,717618.915546632,1384.84384878555,-3097.7576793381,-7270.10598592675,
8520,-5500931.21788824,-3664119.30826902,279997.114814947,1842.2484032685,-2803.02977635411,-7311.31696821486,
8580,-5376805.75740792,-3823048.02981453,-159014.899321258,2294.10258331115,-2492.01513644235,-7316.32765681144,
8640,-5225807.66727521,-3962868.77985127,-597226.699317072,2737.5188803741,-2166.39129909084,-7284.57346980464,
8700,-5048530.06040333,-4082760.07224226,-1032423.15433305,3169.61097927228,-1828.02563328762,-7215.80298354097,
8760,-4845737.26385115,-4182016.89911477,-1462383.68363733,3587.55613778333,-1478.91931785041,-7110.07568033953,
8820,-4618361.90381967,-4260058.31924926,-1884900.66086711,3988.5774732369,-1121.21214297391,-6967.78081330286,
8880,-4367499.2456823,-4316435.01637025,-2297800.51981875,4370.03960340626,-757.140606617827,-6789.65350331918,
8940,-4094398.01053544,-4350833.96493974,-2698963.22291679,4729.46505205246,-389.009368659267,-6576.74381878937,
9000,-3800450.09840025,-4363081.86484222,-3086341.32226207,5064.56588196562,-19.1640443085005,-6330.42094946261,
9060,-3487177.87058952,-4353146.29346995,-3457978.45521151,5373.28574770074,350.049476507758,-6052.34257819262,
9120,-3156219.93226509,-4321135.21851274,-3812025.6123234,5653.8097120852,716.301118880949,-5744.43103511995,
9180,-2809315.61915149,-4267294.86622044,-4146756.60424195,5904.5968173601,1077.31958300879,-5408.84833630886,
9240,-2448288.52550978,-4192005.36024977,-4460581.30168317,6124.38323204599,1430.91662035863,-5047.96497239625,
9300,-2075029.12805552,-4095775.04183701,-4752057.01976806,6312.20449010677,1775.0104625445,-4664.31627677961,
9360,-1691476.946564,-3979233.15951846,-5019897.02977516,6467.38754419829,2107.65642041655,-4260.55951508045,
9420,-1299603.31444095,-3843121.26930015,-5262976.90293249,6589.54504845221,2427.05791671956,-3839.44144857172,
9480,-901394.465580106,-3688283.89449701,-5480338.78214423,6678.56563227273,2731.58120781225,-3403.76298946536,
9540,-498835.177174951,-3515658.32342641,-5671193.66830864,6734.60766843218,3019.7707809991,-2956.34409702249,
9600,-93893.0915549349,-3326263.58827971,-5834921.20585781,6758.07975618027,3290.3570485625,-2499.98000392213,
9660,311495.509848568,-3121189.39291072,-5971067.24137918,6749.61441001296,3542.25363894589,-2037.41202931171,
9720,715438.459856002,-2901585.14147724,-6079339.95832466,6710.04618481511,3774.55675997324,-1571.30621951296,
9780,1116099.18300747,-2668649.03466283,-6159604.66738432,6640.38970990556,3986.54309164871,-1104.23039524125,
9840,1511706.78329328,-2423617.38171415,-6211877.26807939,6541.81550040012,4177.66438963151,-638.633161056416,
9900,1900564.64388163,-2167754.36212595,-6236316.58413059,6415.62489450363,4347.5381280663,-176.827926423196,
9960,2281057.55636898,-1902342.41030237,-6233215.91302286,6263.22640660171,4495.93645815154,279.017766553057,
10020,2651657.4803539,-1628673.27293546,-6202994.02414569,6086.11340830206,4622.77487097313,726.890127252424,
10080,3010927.98269767,-1348039.76690767,-6146185.78798695,5885.84273648901,4728.10021192838,1164.93330719217,
10140,3357527.4548138,-1061728.25596012,-6063432.64252492,5664.01523063484,4812.07868812382,1591.45104345554,
10200,3690211.20416919,-771011.866477733,-5955473.0164149,5422.25773728566,4874.98317624427,2004.90631313737,
10260,4007832.52433589,-477144.476728024,-5823132.8499844,5162.20717666981,4917.18028334093,2403.91838914606,
10320,4309342.88306719,-181355.464378984,-5667316.35335287,4885.49697198817,4939.11812648407,2787.25814716313,
10380,4593791.3415501,115154.836023573,-5488997.0789921,4593.74492457891,4941.31481124808,3153.84218939451,
10440,4860323.29842945,411218.999250458,-5289209.39115852,4288.54295809657,4924.34743319232,3502.7255498368,
10500,5108178.6836287,705705.73888112,-5069040.40055297,3971.44899143898,4888.84191825324,3833.09360104034,
10560,5336689.71602463,997522.557741987,-4829622.39344736,3643.98042619581,4835.46385893799,4144.25371409815,
10620,5545278.30913876,1285617.87334063,-4572125.76685359,3307.6089165167,4764.91015617665,4435.62671829818,
10680,5733453.20091852,1568982.66478872,-4297752.4828674,2963.75640304548,4677.9014319625,4706.73813353836,
10740,5900806.88541777,1846651.690117,-4007730.05417789,2613.79248963947,4575.17532736977,4957.20928761494,
10800,6047012.42457143,2117704.33044553,-3703306.05496362,2259.03300637067,4457.48074829533,5186.74874595012,
10860,6171820.20061427,2381265.11311169,-3385743.13300971,1900.73943669962,4325.57289462358,5395.14416337385,
10920,6275054.65711805,2636503.95825715,-3056314.49883436,1540.11909228391,4180.20901049444,5582.25453972641,
10980,6356611.06935202,2882636.19119137,-2716299.86666466,1178.32589377627,4022.14481666539,5748.00289525446,
11040,6416452.37835587,3118922.36027835,-2366981.82390528,816.461724094091,3852.1316007744,5892.36930788871,
11100,6454606.12509102,3344667.9022262,-2009642.60535174,455.578406458454,3670.91406538348,6015.3844345064,
11160,6471161.51568168,3559222.70213332,-1645561.23140661,96.6799917143724,3479.22892347296,6117.12391791053,
11220,6466266.61806703,3761980.5777056,-1276010.95609915,-259.275175089168,3277.80366551135,6197.70353255272,
11280,6440125.68488752,3952378.68928024,-902257.003240758,-611.372186571487,3067.35540597383,6257.27438651578,
