tSec,x,y,z,vx,vy,vz,
21780,-790208.620901254,41936925.5313184,-68848.1547961012,-3070.31601508978,-74.7718449855172,-268.985413543194,
21840,-974419.297740883,41932031.4809098,-84986.5478633644,-3070.02992514515,-88.3630645203958,-268.96014992243,
21900,-1158611.01736309,41926321.9787153,-101123.268131516,-3069.68410746015,-101.953527088041,-268.929653541217,
21960,-1342780.19604629,41919797.0780908,-117258.001630263,-3069.27856032365,-115.542968074972,-268.893924261057,
22020,-1526923.25000119,41912456.8482712,-133390.434384066,-3068.81328318909,-129.131122812984,-268.852962045478,
22080,-1711036.59544062,41904301.3743726,-149520.252418257,-3068.2882766751,-142.717726584319,-268.806766960095,
22140,-1895116.64864952,41895330.7573956,-165647.141765168,-3067.70354256617,-156.302514626842,-268.755339172663,
22200,-2079159.8260549,41885545.1142279,-181770.788470266,-3067.0590838133,-169.885222139224,-268.698678953133,
22260,-2263162.54429582,41874944.5776462,-197890.878598278,-3066.35490453452,-183.465584286129,-268.636786673704,
22320,-2447121.22029346,41863529.2963182,-214007.098239334,-3065.59101001554,-197.043336203415,-268.56966280887,
22380,-2631032.27132118,41851299.4348041,-230119.133515103,-3064.76740671025,-210.61821300333,-268.49730793547,
22440,-2814892.11507464,41838255.1735582,-246226.670584936,-3063.88410224128,-224.189949779725,-268.419722732732,
22500,-2998697.16974192,41824396.7089294,-262329.395652009,-3062.94110540047,-237.758281613265,-268.336907982319,
22560,-3182443.85407371,41809724.253162,-278426.994969475,-3061.93842614939,-251.322943576655,-268.248864568367,
22620,-3366128.58745349,41794238.0343962,-294519.154846607,-3060.87607561977,-264.883670739858,-268.155593477529,
22680,-3549747.78996778,41777938.2966678,-310605.561654956,-3059.75406611393,-278.440198175335,-268.057095799009,
22740,-3733297.88247633,41760825.2999081,-326685.901834502,-3058.57241110523,-291.992260963281,-267.953372724598,
22800,-3916775.28668246,41742899.3199433,-342759.86189981,-3057.33112523841,-305.539594196865,-267.844425548708,
22860,-4100176.42520332,41724160.6484934,-358827.12844619,-3056.03022432999,-319.081932987483,-267.730255668406,
22920,-4283497.72164022,41704609.593171,-374887.388155857,-3054.66972536858,-332.619012470014,-267.610864583436,
22980,-4466735.60064893,41684246.4774799,-390940.32780409,-3053.24964651521,-346.150567808072,-267.486253896256,
23040,-4649886.4880101,41663071.640813,-406985.634265399,-3051.77000710365,-359.676334199281,-267.356425312053,
23100,-4832946.81069956,41641085.4384502,-423022.994519686,-3050.23082764064,-373.196046880537,-267.221380638774,
23160,-5015912.99695876,41618288.2415559,-439052.095658416,-3048.63212980613,-386.709441133289,-267.081121787144,
23220,-5198781.47636515,41594680.4371762,-455072.624890778,-3046.97393645356,-400.216252288813,-266.935650770683,
23280,-5381548.67990259,41570262.4282355,-471084.269549859,-3045.25627161,-413.716215733501,-266.784969705726,
23340,-5564211.04003176,41545034.6335335,-487086.71709881,-3043.47916047634,-427.209066914151,-266.629080811437,
23400,-5746764.99076066,41518997.4877409,-503079.655137017,-3041.64262942745,-440.694541343256,-266.46798640982,
23460,-5929206.96771495,41492151.4413957,-519062.771406271,-3039.7467060123,-454.172374604305,-266.301688925729,
23520,-6111533.40820849,41464496.9608986,-535035.75379694,-3037.79141895407,-467.642302357086,-266.130190886881,
23580,-6293740.75131374,41436034.5285083,-550998.290354144,-3035.77679815019,-481.104060342993,-265.953494923856,
23640,-6475825.43793225,41406764.6423363,-566950.06928392,-3033.70287467245,-494.557384390332,-265.771603770106,
23700,-6657783.9108651,41376687.8163418,-582890.7789594,-3031.569680767,-508.002010419644,-265.584520261955,
23760,-6839612.61488336,41345804.580326,-598820.107926982,-3029.37724985434,-521.437674449015,-265.392247338598,
23820,-7021307.99679859,41314115.4799256,-614737.744912501,-3027.12561652932,-534.864112599403,-265.194788042101,
23880,-7202866.50553324,41281621.0766071,-630643.378827401,-3024.81481656111,-548.281061099964,-264.992145517396,
23940,-7384284.59219114,41248321.9476598,-646536.698774911,-3022.44488689309,-561.688256293377,-264.784323012271,
24000,-7565558.71012798,41214218.6861889,-662417.39405621,-3020.0158656428,-575.085434641181,-264.571323877367,
24060,-7746685.31502168,41179311.9011082,-678285.154176601,-3017.52779210178,-588.472332729112,-264.353151566164,
24120,-7927660.8649429,41143602.2171324,-694139.668851681,-3014.98070673549,-601.848687272436,-264.129809634968,
24180,-8108481.82042543,41107090.2747694,-709980.62801351,-3012.37465118305,-615.214235121297,-263.901301742894,
24240,-8289144.64453662,41069776.730312,-725807.72181678,-3009.70966825716,-628.568713266057,-263.667631651856,
24300,-8469645.80294776,41031662.255829,-741620.640644979,-3006.98580194378,-641.91185884265,-263.428803226538,
24360,-8649981.76400452,40992747.5391566,-757419.075116559,-3004.20309740195,-655.243409137926,-263.184820434378,
24420,-8830148.99879728,40953033.2838893,-773202.716091102,-3001.36160096353,-668.563101595008,-262.935687345545,
24480,-9010143.98123152,40912520.20937,-788971.25467548,-2998.46136013286,-681.870673818645,-262.681408132908,
24540,-9189963.18809813,40871209.0506805,-804724.382230018,-2995.50242358649,-695.165863580573,-262.421987072013,
24600,-9369603.09914377,40829100.5586308,-820461.790374652,-2992.4848411728,-708.44840882487,-262.15742854105,
24660,-9549060.19714114,40786195.4997495,-836183.17099509,-2989.40866391168,-721.718047673321,-261.88773702082,
24720,-9728330.96795926,40742494.656272,-851888.216248964,-2986.27394399411,-734.974518430784,-261.612917094702,
24780,-9907411.90063375,40697998.8261299,-867576.618571986,-2983.08073478175,-748.217559590549,-261.332973448615,
24840,-10086299.487437,40652708.8229395,-883248.070684099,-2979.82909080648,-761.446909839713,-261.04791087098,
24900,-10264990.2239485,40606625.4759898,-898902.265595622,-2976.51906776997,-774.662308064543,-260.757734252677,
24960,-10443480.6091248,40559749.6302305,-914538.896613404,-2973.15072254318,-787.863493355848,-260.462448587001,
25020,-10621767.1453699,40512082.1462599,-930157.65734696,-2969.7241131658,-801.050205014353,-260.162058969619,
25080,-10799846.3386051,40463623.9003113,-945758.241714615,-2966.23929884579,-814.222182556069,-259.856570598521,
25140,-10977714.6983393,40414375.7842409,-961340.343949645,-2962.69633995873,-827.379165717668,-259.545988773968,
25200,-11155368.7377389,40364338.7055137,-976903.658606404,-2959.09529804726,-840.520894461857,-259.230318898442,
25260,-11332804.9736979,40313513.5871901,-992447.880566463,-2955.43623582049,-853.647108982755,-258.909566476588,
25320,-11510019.9269078,40261901.3679117,-1007972.70504474,-2951.71921715333,-866.757549711268,-258.583737115163,
25380,-11687010.1219275,40209503.0018873,-1023477.8275956,-2947.94430708579,-879.851957320466,-258.25283652297,
25440,-11863772.0872534,40156319.4588774,-1038962.94411902,-2944.11157182235,-892.930072730963,-257.916870510802,
25500,-12040302.3553888,40102351.7241802,-1054427.75086668,-2940.22107873119,-905.991637116288,-257.575844991375,
25560,-12216597.4629144,40047600.7986155,-1069871.94444807,-2936.27289634349,-919.03639190827,-257.229765979266,
25620,-12392653.9505572,39992067.6985094,-1085295.2218366,-2932.26709435261,-932.064078802413,-256.878639590841,
25680,-12568468.363261,39935753.4556781,-1100697.28037574,-2928.20374361331,-945.07443976327,-256.522472044186,
25740,-12744037.2502554,39878659.1174118,-1116077.81778507,-2924.08291614094,-958.067217029828,-256.161269659037,
25800,-12919357.1651259,39820785.7464582,-1131436.53216641,-2919.90468511061,-971.042153120876,-255.7950388567,
25860,-13094424.6658834,39762134.421005,-1146773.12200991,-2915.66912485626,-983.998990840391,-255.42378615998,
25920,-13269236.3150333,39702706.2346631,-1162087.28620014,-2911.3763108698,-996.937473282907,-255.047518193098,
25980,-13443788.6796454,39642502.296449,-1177378.72402213,-2907.02631980019,-1009.85734383889,-254.66624168161,
26040,-13618078.331423,39581523.7307665,-1192647.13516751,-2902.61922945247,-1022.75834620013,-254.279963452324,
26100,-13792101.8467725,39519771.6773891,-1207892.21974054,-2898.15511878678,-1035.64022436507,-253.888690433214,
26160,-13965855.8068726,39457247.2914406,-1223113.67826421,-2893.63406791739,-1048.50272264423,-253.492429653331,
26220,-14139336.7977431,39393951.7433771,-1238311.21168626,-2889.05615811162,-1061.34558566556,-253.091188242712,
26280,-14312541.4103148,39329886.2189671,-1253484.52138527,-2884.42147178885,-1074.16855837978,-252.68497343229,
26340,-14485466.2404981,39265051.9192724,-1268633.3091767,-2879.73009251938,-1086.9713860658,-252.273792553795,
26400,-14658107.8892519,39199450.0606278,-1283757.27731895,-2874.98210502336,-1099.75381433604,-251.857653039659,
26460,-14830462.962653,39133081.8746216,-1298856.12851934,-2870.17759516964,-1112.51558914182,-251.436562422918,
26520,-15002528.0719646,39065948.6080744,-1313929.56594025,-2865.31664997463,-1125.25645677872,-251.010528337105,
26580,-15174299.8337056,38998051.5230188,-1328977.29320503,-2860.3993576011,-1137.97616389193,-250.579558516152,
26640,-15345774.8697186,38929391.8966781,-1343999.0144041,-2855.42580735696,-1150.67445748162,-250.143660794277,
26700,-15516949.8072393,38859971.0214445,-1358994.43410094,-2850.39608969407,-1163.35108490828,-249.702843105882,
26760,-15687821.2789646,38789790.204858,-1373963.2573381,-2845.31029620694,-1176.00579389811,-249.257113485437,
26820,-15858385.9231216,38718850.7695838,-1388905.18964318,-2840.16851963142,-1188.6383325483,-248.806480067371,
26880,-16028640.3835354,38647154.0533898,-1403819.93703485,-2834.97085384346,-1201.24844933246,-248.35095108595,
