tSec,x,y,z,vx,vy,vz,
3300,1487652.03946762,4468603.14786306,6111202.40143322,-5868.85626286017,-2535.73327833805,3279.93568857216,
3360,1133385.81033431,4309576.23566636,6298353.96259242,-5936.94902503382,-2763.78077154632,2956.83453034806,
3420,775588.322859271,4137122.39170622,6465838.89635948,-5986.53537293452,-2983.18235519911,2624.55184549419,
3480,415374.699398399,3951780.84775269,6613137.24696168,-6017.46694608574,-3193.2601811278,2284.12310866989,
3540,53867.2413284081,3754130.63651973,6739791.92532912,-6029.65283837288,-3393.36571899529,1936.60786192361,
3600,-307808.022189905,3544788.77649515,6845410.0555882,-6023.05969623453,-3582.88160182589,1583.08646096174,
3660,-668524.785883006,3324408.35026691,6929664.12678099,-5997.71164801687,-3761.2233369444,1224.65684638907,
3720,-1027159.91257787,3093676.48264203,6992292.95181396,-5953.69013270348,-3927.84094729973,862.431335077118,
3780,-1382596.86401836,2853312.22144203,7033102.43217477,-5891.13361399828,-4082.22056913989,497.53334074079,
3840,-1733729.10937579,2604064.32532237,7051966.12306845,-5810.23711558914,-4223.88594068495,131.094009829028,
3900,-2079463.50028011,2346708.96673,7048825.59605687,-5711.25157418793,-4352.39974277729,-235.75115210223,
3960,-2418723.60215388,2082047.35829776,7023690.60024738,-5594.48303208071,-4467.364815449,-601.865618325164,
4020,-2750452.97261835,1810903.30951836,6976639.024599,-5460.29168444372,-4568.42526514925,-966.115131302202,
4080,-3073618.37929614,1534120.72031503,6907816.6643026,-5309.09081936202,-4655.26746252562,-1327.37094459789,
4140,-3387212.95153571,1252561.01750198,6817436.79356738,-5141.34567433118,-4727.62095285586,-1684.51304023651,
4200,-3690259.26036929,967100.538925365,6705779.54530346,-4957.57218106667,-4785.259287131,-2036.433350052,
4260,-3981812.31925273,678627.870677694,6573191.09754368,-4758.33558140909,-4828.00075244828,-2382.03897319198,
4320,-4260962.49821914,388041.143507114,6420082.66718502,-4544.24892542707,-4855.70900491702,-2720.25538227822,
4380,-4526838.34399385,96245.2938230072,6246929.31155462,-4315.97143399572,-4868.29361655816,-3050.02962229189,
4440,-4778609.29740711,-195850.705266619,6054268.53854896,-4074.20671397018,-4865.71052487411,-3370.33349107095,
4500,-5015488.29951794,-487336.636630764,5842698.72638378,-3819.70083310713,-4847.96237067707,-3680.1667082788,
4560,-5236734.27778,-777303.848038516,5612877.35330007,-3553.24024482743,-4815.09869627795,-3978.56007917309,
4620,-5441654.50310933,-1064848.06818858,5365519.03813341,-3275.64955980584,-4767.21598329311,-4264.57863159546,
4680,-5629606.80819628,-1349072.22015497,5101393.39405111,-2987.78914253285,-4704.45752756161,-4537.32469983869,
4740,-5800001.65577102,-1629089.22220107,4821322.70058909,-2690.55251859362,-4627.01314349964,-4795.94088140343,
4800,-5952304.04751529,-1904024.76633861,4526179.4036775,-2384.86367277897,-4535.11872566285,-5039.61281748442,
4860,-6086035.26915974,-2173020.06705312,4216883.45236348,-2071.67428793763,-4429.05569090302,-5267.57187165203,
4920,-6200774.46697674,-2435234.57221428,3894399.4766269,-1751.96087663361,-4309.15026990837,-5479.09774337009,
4980,-6296160.04815177,-2689848.62659323,3559733.81170558,-1426.72177925562,-4175.77263848808,-5673.52096076743,
5040,-6371890.89746957,-2936066.07917406,3213931.37729847,-1096.97404679405,-4029.33591755898,-5850.22522617228,
5100,-6427727.40339306,-3173116.8261724,2858072.42041909,-763.750199953178,-3870.29501952512,-6008.64961310208,
5160,-6463492.2862014,-3400259.2793392,2493269.131298,-428.094880148942,-3699.1453106524,-6148.29059652233,
5220,-6479071.22291243,-3616782.74817769,2120662.1434692,-91.0614304829429,-3516.42107952914,-6268.70387665853,
5280,-6474413.26594162,-3822009.72514106,1741416.93115937,246.291555539252,-3322.69384188485,-6369.50597801315,
5340,-6449531.05421556,-4015298.06514323,1356720.11742127,582.903699412901,-3118.57051728048,-6450.37562666478,
5400,-6404500.81611918,-4196043.05229466,967775.706071219,917.716310018675,-2904.69149464694,-6511.05491498783,
5460,-6339462.16396905,-4363679.34729006,575801.24969085,1249.67586149321,-2681.72858714631,-6551.35027129353,
5520,-6254617.67928633,-4517682.8083983,182023.965099221,1577.73749203815,-2450.38286040217,-6571.13323827342,
5580,-6150232.28724114,-4657572.17788646,-212323.191177384,1900.86853054627,-2211.38231800184,-6570.34101724267,
5640,-6026632.41957542,-4782910.62565161,-606005.471550637,2218.05200993585,-1965.47946317101,-6548.97672253475,
5700,-5884204.96856786,-4893307.14388268,-997790.292764708,2528.29011483993,-1713.44877466281,-6507.10936071044,
5760,-5723396.03615131,-4988417.78744492,-1386451.18272463,2830.60756304043,-1456.0840819165,-6444.87356337347,
5820,-5544709.48288585,-5067946.75339532,-1770771.70280557,3124.05488119059,-1194.19583546915,-6362.469029969,
5880,-5348705.2855964,-5131647.29557771,-2149549.32833863,3407.71150243028,-928.608353744578,-6260.15970649203,
5940,-5135997.71369,-5179322.4743406,-2521599.27426011,3680.68872758281,-660.157074465932,-6138.27278592318,
6000,-4907253.33032188,-5210825.74013364,-2885758.25495104,3942.13260097404,-389.685759107111,-5997.19749999783,
6060,-4663188.82494689,-5226061.34803069,-3240888.16352565,4191.22663941385,-118.043663597037,-5837.38363974269,
6120,-4404568.6883572,-5224984.60345084,-3585879.65521417,4427.19435136721,153.917248484173,-5659.33985582904,
6180,-4132202.7420396,-5207601.94243372,-3919655.62468992,4649.30158688535,425.345041788995,-5463.63183127065,
6240,-3846943.53011275,-5173970.84782357,-4241174.56967497,4856.8587690916,695.390549382629,-5250.8803052962,
6300,-3549683.58172934,-5124199.60098389,-4549433.82986851,5049.22297088693,963.210106067986,-5021.75889061686,
6360,-3241352.55452568,-5058446.87103609,-4843472.68916692,5225.79980200027,1227.96822560459,-4776.99170714481,
6420,-2922914.27050427,-4976921.14551015,-5122375.33138629,5386.0451079717,1488.84020966415,-4517.35086894334,
6480,-2595363.65562683,-4879880.00658668,-5385273.6413189,5529.46648090849,1745.01468471499,-4243.65384542992,
6540,-2259723.59429286,-4767629.25738475,-5631349.84422041,5655.62458704852,1995.69606390038,-3956.76071712163,
6600,-1917041.70958709,-4640521.90272495,-5859838.97776551,5764.13431302203,2240.10693606735,-3657.57133706705,
6660,-1568387.08027135,-4498956.98878855,-6070031.19114551,5854.66572813611,2477.49037941651,-3347.02240982856,
6720,-1214846.90545081,-4343378.30631314,-6261273.86678096,5926.94486798664,2707.112196663,-3026.08450155316,
6780,-857523.127300829,-4174272.96193243,-6432973.56065835,5980.75434992683,2928.26307603875,-2695.75898179514,
6840,-497529.022092409,-3992169.82223298,-6584597.75657413,6015.9338091019,3140.26066700528,-2357.07487541633,
6900,-135985.771273793,-3797637.83730378,-6715676.42912992,6032.38012541953,3342.45150917983,-2011.08564860013,
6960,225980.975635754,-3591284.25394189,-6825803.41450978,6030.04748590358,3534.21278828746,-1658.86603188092,
7020,587244.539476032,-3373752.72641104,-6914637.59251662,6008.94737551508,3714.9540155202,-1301.50889162825,
7080,946680.646752617,-3145721.32692579,-6981903.87940684,5969.14846546134,3884.11868706308,-940.12203496935,
7140,1303170.85292515,-2907900.45866293,-7027394.02633892,5910.77631613618,4041.18585673284,-575.824940615605,
7200,1655605.94229578,-2661030.67900056,-7050967.22233621,5834.01291012577,4185.67156008415,-209.745523470753,
7260,2002889.29739158,-2405880.43989476,-7052550.50419858,5739.09610855463,4317.1301624675,156.983075464004,
7320,2343940.23305288,-2143243.74894676,-7032138.97280677,5626.31900869798,4435.15565486122,523.225742977197,
7380,2677697.28737608,-1873937.7546869,-6989795.81205845,5496.02913715022,4539.38287752963,887.848716448529,
7440,3003121.45813434,-1598800.26181637,-6925652.10737883,5348.62743859749,4629.48862205153,1249.72292908896,
7500,3319199.373301,-1318687.18487442,-6839906.46490636,5184.56710474152,4705.192583511,1607.72729834994,
7560,3624946.38854253,-1034469.94819221,-6732824.435546,5004.35231817133,4766.258210132,1960.75195031867,
7620,3919409.60676683,-747032.836803491,-6604737.74566475,4808.53690087594,4812.49348708169,2307.70145293078,
7680,4201670.81208995,-457270.303410748,-6456043.33263587,4597.72280489946,4843.75160486417,2647.49808143623,
7740,4470849.30836773,-166084.240026534,-6287202.185346,4372.55845049956,4859.93146988833,2979.08504009016,
7800,4726104.65509734,125618.777475253,-6098737.9935592,4133.73697238229,4860.97810863447,3301.42962012201,
7860,4966639.29497527,416930.266869052,-5891235.60808383,3881.99435139106,4846.88299649572,3613.52635606935,
7920,5191701.06447315,706942.633703672,-5665339.31134065,3618.10737794107,4817.68427537825,3914.40018431348,
7980,5400585.5767831,994751.974210902,-5421750.89929389,3342.89143459486,4773.46682454497,4203.10956562853,
8040,5592638.46648725,1279460.87758461,-5161227.57814173,3057.19810708603,4714.36216731879,4478.74953034323,
8100,5767257.48632436,1560181.21770238,-4884579.68156478,2761.91264821854,4640.5482138841,4740.45461013835,
8160,5923894.44806633,1836036.92476702,-4592668.21590186,2457.95132100404,4552.24885079168,4987.40164053968,
8220,6062057.00085054,2106166.72790475,-4286402.24134675,2146.25864213198,4449.73338462017,5218.81242174756,
8280,6181310.24212583,2369726.86038994,-3966736.09786015,1827.80456633058,4333.31585720989,5433.95623864182,
8340,6281278.15833292,2625893.72062095,-3634666.48281259,1503.58162036399,4203.35425788132,5632.15229403242,
8400,6361644.89051467,2873866.48259164,-3291229.3841676,1174.60192016431,4060.24962130583,5812.77209022622,
8460,6422155.81596842,3112869.64741798,-2937496.87317459,841.894019193345,3904.4449537078,5975.24171774912,
8520,6462618.43627829,3342155.52415154,-2574573.76477268,506.499617751856,3736.42395023793,6119.04396173113,
8580,6482903.06567558,3561006.62828918,-2203594.1584543,169.470208929152,3556.70954517412,6243.72018054305,
8640,6482943.31717636,3768737.98971599,-1825717.87246673,-168.136310046674,3365.86234763371,6348.87199168727,
8700,6462736.38346116,3964699.36335952,-1442126.78166057,-505.259099715404,3164.47895659079,6434.16279689162,
8760,6422343.10719707,4148277.33405824,-1054021.06966196,-840.837929562397,2953.1901148104,6499.31910097665,
8820,6361887.83724981,4318897.30561843,-662615.409340494,-1173.81675036653,2732.65869609265,6544.13158350143,
8880,6281558.07121364,4476025.36404758,-269135.085879055,-1503.14724329029,2503.57752030186,6568.45594219295,
8940,6181603.88589017,4619170.00441431,125187.923394745,-1827.79233477516,2266.66700166125,6572.21348349326,
9000,6062337.15834657,4747883.71394866,519118.896832939,-2146.72966821914,2022.67272485166,6555.39146300919,
9060,5924130.57809983,4861764.40815876,911424.330198802,-2458.955106283,1772.36295469604,6518.04320141403,
9120,5767416.44874674,4960456.71329622,1300875.89626255,-2763.48622245082,1516.52600071691,6460.28788143674,
9180,5592685.28415311,5043653.0871758,1686254.381947,-3059.3656421183,1255.96747760897,6382.31001155762,
9240,5400484.20984756,5111094.77433242,2066353.58475093,-3345.66419357103,991.50753318128,6284.35861347378,
9300,5191415.18101745,5162572.59522585,2439984.15356718,-3621.48387365714,723.978093654599,6166.74619254777,
9360,4966133.02725082,5197927.57088512,2805977.36269231,-3885.96066518345,454.220130452515,6029.84754551573,
9420,4725343.33159869,5217051.38378627,3163188.80965857,-4138.26724755664,183.080931826569,5874.09841119215,
9480,4469800.1496909,5219886.67470776,3510502.02681436,-4377.61561737177,-88.5886397296098,5699.99393879649,
9540,4200303.57479758,5206427.17423092,3846831.99463575,-4603.25959644724,-359.936916683452,5508.08693951832,
9600,3917697.15682149,5176717.66753725,4171128.54324477,-4814.49718559711,-630.114210587463,5298.98590813785,
9660,3622865.18593068,5130853.79241384,4482379.62848012,-5010.6727131535,-898.275580682607,5073.35282468401,
9720,3316729.85448451,5068981.67273406,4779614.47082259,-5191.17874424661,-1163.58354377491,4831.90079431649,
9780,3000248.31062021,4991297.3913858,5061906.54927277,-5355.45779223924,-1425.21071880486,4575.39157278785,
9840,2674409.61442367,4898046.30634259,5328376.44276244,-5503.00385108356,-1682.34240630764,4304.63295570472,
9900,2340231.60804801,4789522.21484497,5578194.51130587,-5633.36373195611,-1934.17906829093,4020.47605733062,
9960,1998757.71100049,4666066.37167291,5810583.41178713,-5746.13822593251,-2179.93871638649,3723.81252228395,
10020,1651053.65020812,4528066.36640048,6024820.44439592,-5840.98311940584,-2418.8592256407,3415.57166563678,
10080,1298204.13323626,4375954.86387043,6220239.72472737,-5917.61007155499,-2650.20058120218,3096.71751775795,
10140,941309.473692283,4210208.21180104,6396234.17543265,-5975.78732405086,-2873.24705963686,2768.24576582832,
10200,581482.17994742,4031344.9198726,6552257.33169657,-6015.34021080488,-3087.30932631976,2431.18061162912,
10260,219843.519338192,3839924.01632787,6687824.95657257,-6036.15146903519,-3291.72641670685,2086.57158186845,
10320,-142479.930934414,3636543.28950641,6802516.46430763,-6038.16137501391,-3485.86759101089,1735.49032232893,
10380,-504359.73635845,3421837.42161232,6895976.15165728,-6021.36772956411,-3669.13407630302,1379.02740830576,
10440,-864669.05340034,3196476.0204638,6967914.23836206,-5985.82573641497,-3840.96073040526,1018.28916474036,
10500,-1222286.06742874,2961161.55348625,7018107.71559154,-5931.64777209871,-4000.81763236811,654.394437715088,
10560,-1576097.41258436,2716627.18929197,7046400.99914608,-5859.00301100313,-4148.21156882941,288.471322846293,
10620,-1925001.56487378,2463634.55317407,7052706.38621693,-5768.11691151462,-4282.68742186815,-78.3461079019059,
10680,-2267912.20068949,2202971.40160282,7037004.3155845,-5659.27057802603,-4403.82948357404,-444.921090246209,
10740,-2603761.51317103,1935449.2199803,6999343.42961115,-5532.79998996665,-4511.26269722288,-810.117495158046,
10800,-2931503.47751664,1661900.74866669,6939840.43495328,-5389.09506439592,-4604.6538021778,-1172.80320768116,
10860,-3250117.05424643,1383177.44388868,6858679.75990798,-5228.59852281533,-4683.71235581699,-1531.85351819133,
10920,-3558609.31861067,1100146.88155569,6756113.0092453,-5051.80456624014,-4748.19161129927,-1886.15447245336,
10980,-3856018.5057681,813690.113018564,6632458.22065174,-4859.25740386146,-4797.88924386077,-2234.6061270512,
11040,-4141416.96513727,524698.980958697,6488098.92912433,-4651.54970728668,-4832.64796254707,-2576.12570098362,
11100,-4413914.0206431,234073.400793847,6323483.04393527,-4429.32101775982,-4852.35605272727,-2909.65068477019,
11160,-4672658.73317232,-57281.3886337232,6139121.53857645,-4193.25607010578,-4856.9478545961,-3234.14197330718,
11220,-4916842.55856814,-348457.600378177,5935586.9513747,-3944.0829785833,-4846.40414403862,-3548.58704253291,
11280,-5145701.89172098,-638547.693552858,5713511.69487694,-3682.57125129461,-4820.75237461691,-3852.00313943263,
11340,-5358520.48611313,-926647.177354018,5473586.17461722,-3409.52962349882,-4780.06676325123,-4143.4404381593,
11400,-5554631.73795405,-1211857.41547168,5216556.72075537,-3125.80371324404,-4724.4682178982,-4421.98511259667,
11460,-5733420.82514026,-1493288.42172477,4943223.33911831,-2832.27353593919,-4654.12412267658,-4686.76227886539,
11520,-5894326.6941783,-1770061.63955028,4654437.28942281,-2529.85092574043,-4569.24802063802,-4936.93882385484,
11580,-6036843.88918309,-2041312.69958234,4351098.49539218,-2219.47683862551,-4470.09919351697,-5171.72618878375,
11640,-6160524.21370111,-2306194.14728138,4034152.78914036,-1902.11846879782,-4356.98207039317,-5390.38309789029,
11700,-6264978.21389654,-2563878.12844962,3704588.99601369,-1578.76618985512,-4230.24541261894,-5592.21812942199,
11760,-6349876.47547768,-2813559.0197627,3363435.87164629,-1250.43042397367,-4090.28131037217,-5776.59207308314,
11820,-6414950.73220188,-3054455.995351,3011758.90274095,-918.138485096812,-3937.52405659448,-5942.92012500812,
11880,-6459994.78267647,-3285815.52196278,2650656.9800232,-582.931339730078,-3772.44889193167,-6090.67395492217,
11940,-6484865.20990463,-3506913.77446354,2281258.95160789,-245.860271677492,-3595.57059739069,-6219.38361628352,
12000,-6489481.89837014,-3717058.96173861,1904720.06735607,92.0165269991788,-3407.44191482673,-6328.6392680779,
12060,-6473828.34478285,-3915593.552662,1522218.32618869,429.637420621396,-3208.65179847077,-6418.09267844525,
12120,-6437951.7605829,-4101896.39338963,1134950.74072041,765.940795723764,-2999.8235550342,-6487.45848284786,
12180,-6381962.96681475,-4275384.71086545,744129.53149711,1099.86852961239,-2781.61290195403,-6536.51529017069,
12240,-6306036.07846815,-4435515.9948384,350978.25893944,1430.36954675879,-2554.70584196991,-6565.10663280937,
12300,-6210407.97350885,-4581789.74599272,-43272.0934181232,1756.40342316739,-2319.81633738464,-6573.14162234234,
12360,-6095377.54627505,-4713749.08066526,-437387.06495018,2076.94396142887,-2077.68386659467,-6560.59526984103,
12420,-5961304.7485932,-4830982.18659957,-830132.673286718,2390.98267904968,-1829.07090854265,-6527.50847976696,
12480,-5808609.42607921,-4933123.62675506,-1220279.36090116,2697.53214049567,-1574.76040063081,-6473.9877827593,
12540,-5637769.95888287,-5019855.49017676,-1606605.92075151,2995.62915825162,-1315.55317665494,-6400.20491826713,
12600,-5449321.71188144,-5090908.38696515,-1987903.3928022,3284.33795455064,-1052.26531963467,-6306.39626773919,
12660,-5243855.29609713,-5146062.28079229,-2362978.91934212,3562.75328123692,-785.725397548969,-6192.86203128271,
12720,-5022014.64609173,-5185147.15331813,-2730659.54189449,3830.00342324183,-516.771634647104,-6059.96510610269,
12780,-4784494.92187858,-5208043.4981124,-3089795.92246089,4085.25303776339,-246.249062168407,-5908.12968955092,
12840,-4532040.24651585,-5214682.64395282,-3439265.97338064,4327.70578580776,24.9933116590405,-5737.83963878864,
12900,-4265441.29237632,-5205046.90995268,-3777978.38331033,4556.60675100102,296.105274142712,-5549.63666247346,
12960,-3985532.72702282,-5179169.5959931,-4104876.03107247,4771.24471464983,566.238130795569,-5344.11839108285,
13020,-3693190.52544942,-5137134.81019705,-4418939.27911264,4970.95433433639,834.547423057623,-5121.93628080494,
13080,-3389329.15588927,-5079077.13268321,-4719189.13441705,5155.11816050621,1100.19566509774,-4883.79328527415,
13140,-3074898.65230975,-5005181.11605492,-5004690.26304276,5323.16838569665,1362.35503131556,-4630.44131894253,
13200,-2750881.59006373,-4915680.62841937,-5274553.84897295,5474.58833721445,1620.20991148753,-4362.67862161824,
13260,-2418289.97735207,-4810858.04693441,-5527940.29326967,5608.913801803,1872.95934569887,-4081.34706849385,
13320,-2078162.07161511,-4691043.30796004,-5764061.74962777,5725.7342001751,2119.81937081311,-3787.32940572029,
13380,-1731559.13025759,-4556612.81904922,-5982184.49230401,5824.6936040788,2360.025280694,-3481.54643408475,
13440,-1379562.10426757,-4407988.23727075,-6181631.11409128,5905.49162903274,2592.83382898168,-3164.95415745199,
13500,-1023268.28148177,-4245635.11609625,-6361782.5511441,5967.88421822664,2817.52541144696,-2838.54085217873,
13560,-663787.886979512,-4070061.42183351,-6522079.92804412,6011.68427580447,3033.40622728798,-2503.32399830049,
13620,-302240.651895437,-3881815.92229491,-6662026.214373,6036.7620767448,3239.81036477425,-2160.34707360025,
13680,60247.6351117417,-3681486.45417156,-6781187.68655444,6043.04543990853,3436.10175165446,-1810.67628062753,
13740,422548.580780863,-3469698.07816646,-6879195.19265457,6030.51970963138,3621.67594400985,-1455.39725611752,
13800,783534.63422178,-3247111.13183124,-6955745.21984495,5999.22757892001,3795.96174723156,-1095.61179014663,
13860,1142082.51933588,-3014419.18959461,-7010600.76652075,5949.26879147361,3958.42270016706,-732.434602553575,
13920,1497076.6468882,-2772346.93611431,-7043592.02311544,5880.79976278608,4108.55849000192,-366.990183101804,
13980,1847412.50145905,-2521647.9551496,-7054616.8631601,5794.0331176041,4245.90635982452,-0.409607869768269,
14040,2191999.99657685,-2263102.43494026,-7043641.14087159,5689.23707847546,4370.0424681931,366.172726352851,
14100,2529766.7875488,-1997514.79561941,-7010698.79132563,5566.7346687994,4480.58311864385,731.622402148372,
14160,2859661.53198472,-1725711.24728287,-6955891.73376457,5426.90277880445,4577.18584837056,1094.80823519989,
14220,3180657.09171993,-1448537.28541392,-6879389.58111724,5270.17114954823,4659.55043875854,1454.6054905538,
14280,3491753.67089105,-1166855.12703347,-6781429.15580073,5097.02125010638,4727.41987904401,1809.8991344,
14340,3791981.8816607,-881541.091439758,-6662313.80864627,4907.98497903824,4780.58123760499,2159.58713884866,
14400,4080405.7262666,-593482.933108219,-6522412.53961522,4703.64318083771,4818.86637936414,2502.58377028642,
14460,4356125.48604803,-303577.136220193,-6362158.9230915,4484.62403849794,4842.15253363318,2837.82281449738,
14520,4618280.51108209,-12726.1786244937,-6182049.84116677,4251.60136685471,4850.36275005245,3164.26075568352,
14580,4866051.90412359,278164.228715325,-5982644.02722838,4005.2927941995,4843.46626218491,3480.87992163749,
14640,5098665.09179602,568187.921626747,-5764560.42142117,3746.45781787864,4821.4787689724,3786.69161593835,
14700,5315392.27414032,856441.076421074,-5528476.33776018,3475.89568312632,4784.4626020232,4080.73926218729,
14760,5515554.74071393,1142025.00854821,-5275125.44377018,3194.44306172836,4732.52671806862,4362.10149033688,
14820,5698525.04314852,1424048.96578178,-5005295.55875518,2902.97160186637,4665.82653352871,4629.89509461743,
14880,5863729.01784927,1701632.90792582,-4719826.27762112,2602.38537968226,4584.56364279365,4883.27790015348,
14940,6010647.65193551,1973910.26578658,-4419606.4245708,2293.61821646085,4488.98540210084,5121.45156593835,
15000,6138818.78378713,2240030.67019262,-4105571.34122845,1977.6308507142,4379.3843432016,5343.66429376688,
15060,6247838.63014542,2499162.64048618,-3778700.01593504,1655.40798855735,4256.09741015823,5549.21341031057,
15120,6337363.13293506,2750496.22220402,-3440012.06225585,1327.95524418179,4119.50503050636,5737.44780939512,
15180,6407109.1192494,2993245.56420906,-3090564.55556547,996.295972996968,3970.0300261707,5907.77023663561,
15240,6456855.26850244,3226651.42573935,-2731448.73779916,661.468014189848,3808.13636709562,6059.63939700985,
15300,6486442.88185197,3449983.6040344,-2363786.60133071,324.52035923475,3634.32777041265,6192.57187437306,
15360,6495776.44988292,3662543.27331715,-1988727.36375179,-13.4902370891027,3449.14614733475,6306.14384487463,
15420,6484824.01608192,3863665.22633267,-1607443.84643565,-351.502667830089,3253.16991231852,6399.99257088415,
15480,6453617.3357391,4052720.0110425,-1221128.76962368,-688.454881136168,3047.01218370965,6473.81769548887,
15540,6402251.83017927,4229115.95649712,-830990.975041034,-1023.28730021665,2831.31888838339,6527.38236618566,
