seed,pos_rms,pos_mean,pos_std,pos_max,vel_rms,vel_mean,vel_std,vel_max,runtime_s,dv_err_R,dv_err_I,dv_err_C,dv_err_norm,t_star_error,sweep,sweep_value
3,22.667278342986663,19.633699529338596,11.327989683526441,66.4787229764819,0.011819696043480694,0.006806141191030282,0.009663418476296787,0.37909348294387263,14.43496179399881,0.020075340258722263,-0.0035213883792062917,-0.01490712385580023,0.025251570332810044,4.259228886194251,sigma_dv,0.1
4,21.012639175953748,17.877184940463756,11.042520715094083,48.11789625701114,0.012315191122465695,0.007348034628243885,0.00988282952827714,0.3787691085305717,14.42246882299878,0.003439180710519407,-0.008595629047137787,0.004879041526774985,0.010465077586697694,4.48989738497221,sigma_dv,0.1
5,32.997317744650225,30.20643063332013,13.281360123715782,62.216851571339824,0.014747937696546233,0.009400661549812433,0.011363504245042,0.4469852256521075,18.793225494999206,0.017202611696964243,0.019287655093732425,-0.0017331785008443679,0.025902652295220707,-1.674344986800861,sigma_dv,0.1
1,37.32641478586734,31.898858938821466,19.383602326909884,82.93323372757173,0.014244637732804143,0.010701989933674648,0.009400910360085031,0.33406640738100823,15.192499368000426,0.017930025779410608,0.018973042369269,-0.004572794224418031,0.02650231326158674,8.552880897046634,sigma_dv,0.5
2,28.108241331718077,25.76103279418806,11.244661850801545,62.274475059456265,0.016134814198394812,0.007876727687988971,0.01408152655595233,0.5644368062596047,20.147609408999415,0.002751610590935538,0.010039431080598238,0.013897928882350308,0.017364157465454447,-10.795063585357639,sigma_dv,0.5
3,22.671869732750086,19.638522034706494,11.328818538185564,66.47121746630451,0.011837295964862939,0.0068075334026969905,0.009683959145459317,0.3799715141910486,14.743109404000279,0.020088686058760907,-0.0034969078071213078,-0.014912688708665689,0.025262065558867626,4.1810058694554755,sigma_dv,0.5
4,21.0132707162905,17.877197243180856,11.043702500724958,48.11580849158931,0.01231666095969814,0.007347103381529014,0.009885353261127154,0.37888166393475453,14.414328642997134,0.0034396405342501657,-0.00859519388220431,0.004881045754574376,0.010465805871302396,4.480009181863352,sigma_dv,0.5
5,32.99409257789543,30.203096858940235,13.280929378933122,62.24407264611628,0.014747889722881978,0.00939997503687494,0.011364009881393798,0.44701058365851504,23.774138193999534,0.01720143124025264,0.01927459954958577,-0.0017361505926581922,0.025892347197394423,-1.676828277128152,sigma_dv,0.5
1,37.32362169535615,31.895302317707817,19.384076622838734,82.93582552205085,0.014243075004207472,0.010701006986932628,0.009399661432259076,0.3340235668142441,14.81606068399924,0.0179288004186704,0.018975299563481873,-0.004571934188797422,0.02650295191489216,8.556572446035716,sigma_dv,1.0
2,28.10132244426363,25.75456803591636,11.242177209056544,62.27864951074086,0.016134719953626624,0.007875825197832259,0.014081923357096772,0.564456010677948,14.735697592001088,0.002752758653858267,0.01005416016735261,0.013906399320096963,0.017379636328967437,-10.79636488795586,sigma_dv,1.0
3,22.684433185940353,19.648217537889053,11.337153811745736,66.48207375726929,0.011815431680386564,0.006807064404419451,0.009657551448890559,0.3788087258268206,14.417071161999047,0.02006900362957298,-0.003558390193172334,-0.01492609140622797,0.0252629224777687,4.283895875616508,sigma_dv,1.0
4,21.015104777594185,17.881204558944614,11.040704340504748,48.11876299409805,0.012326203208307528,0.007348185132033947,0.009896436772790802,0.3793631554955652,14.487354296001286,0.0034430486682541783,-0.008597029790239796,0.004885685944238771,0.010470598478213635,4.437054585219812,sigma_dv,1.0
5,33.00430826352427,30.214071816949115,13.281348884581629,62.21865825864574,0.014749882072588002,0.009403592426090656,0.011363602889894709,0.4469859914233968,15.169121557002654,0.01720314287478386,0.01929292651774761,-0.001729252676155868,0.025906668122462756,-1.6742976468485722,sigma_dv,1.0
1,37.32477913661946,31.89619257789285,19.384840381891117,82.93378681569124,0.014243795517103223,0.010701499472631886,0.009400192539002025,0.33403319796456804,14.581458986998769,0.017928666915917213,0.018972554436826328,-0.00457100889635198,0.026500736623172795,8.555827234038588,sigma_dv,2.0
