scenario,config,est,mode,seed,pos_rms,vel_rms,dv_err_norm,t_star_error,rigid_dev,n_iters,converged,runtime_s,wall_s,n_steps,q_mult,q_pos_R,q_vel_R,q_pos_I,q_vel_I,q_pos_C,q_vel_C
lunisolar,RIC0.5,FGO,FGO-G,109,212.17848254597052,0.029500099784327372,0.11676455957691227,-17.55912423109112,4211.101636810916,10.0,True,36.66201726699728,37.18097349299933,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,125,235.44155727679492,0.034170362539712305,0.1392331392707568,-62.85981935478776,4223.703590107028,4.0,True,13.432676051001181,13.959055444000114,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,123,218.63049619564453,0.032576299302875214,0.1416532179462601,-48.15955781014782,2752.07411129506,8.0,True,16.62367340399942,16.93964318000144,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,128,194.62340001043881,0.03561510549552374,0.11592787708936923,-120.58998987892119,4136.601219298372,6.0,True,15.01031778199831,15.38852095999755,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,136,173.84970806565738,0.0336662068426307,0.12297725131136533,-107.17836289764819,3101.8322473202816,6.0,True,8.802863548997266,9.028993271000218,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,126,199.83021161594914,0.03207731889885322,0.12076673865745084,-72.03704057943105,2670.431279565426,6.0,True,20.60608683400278,21.133993348998047,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,133,198.15552928135762,0.032122892057524034,0.11990650833183981,-79.03662548823922,3083.45494917195,4.0,True,13.480535702001362,14.001797397999326,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,135,162.61082228857717,0.02407195275494656,0.09023239260963835,-2.962556382502953,2827.818998825278,5.0,True,12.275288109998655,12.658834849000414,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,124,203.1418777444709,0.03234612840746264,0.111414837880556,-80.79465077865461,3471.2113066523502,9.0,True,25.825298315998225,26.210503301001154,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,140,177.52779460691352,0.02743760525113298,0.09994157279410898,-39.31402916520892,3601.969839726475,5.0,True,9.899235073000455,10.217910772000323,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,132,206.93267732686795,0.032671502867206305,0.09967801004121517,-76.84861587561318,4751.413437926036,8.0,True,20.23172792599871,20.610115326002415,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
