seed,pos_rms,pos_mean,pos_std,pos_max,vel_rms,vel_mean,vel_std,vel_max,runtime_s,n_iters,converged,rigid_dev,dv_err_R,dv_err_I,dv_err_C,dv_err_norm,t_star_error,config,mode
80,953.8169954256302,845.8205111633162,440.8565794657073,1538.4431333431048,0.071336443923358,0.0649075063289101,0.029595672889679268,0.1118507907900528,5.164487213000029,4,True,,,,,,,deltaC0.2,BLS-B
81,953.8581209638999,846.8447557036518,438.9752551864446,1533.462603827847,0.07126545452048753,0.06485801306743008,0.02953308566602458,0.11149039361603683,12.30393312600063,4,True,,,,,,,deltaC0.2,BLS-B
82,954.0256147648577,844.319436668517,444.1728970696236,1557.9369910632665,0.07115705483149991,0.064678338190978,0.029665451642382965,0.11327843500497409,7.39503534799951,4,True,,,,,,,deltaC0.2,BLS-B
83,953.9754086469849,845.8018414532357,441.2350000821526,1546.0923397884096,0.07121011492709793,0.06477484173000538,0.029582095037087062,0.11241911651527516,3.0349327880012424,3,True,,,,,,,deltaC0.2,BLS-B
84,953.868495133911,846.4732382568857,439.71372837783156,1536.8487039051222,0.07128899982870016,0.06487455803801755,0.029553565198606784,0.11174199325302667,8.724958265000168,4,True,,,,,,,deltaC0.2,BLS-B
85,953.9208701488366,846.9195194506502,438.96737245380007,1533.44365505415,0.07131256679617437,0.06491266607726166,0.029526733070232365,0.1114969737818041,6.6438291869999375,4,True,,,,,,,deltaC0.2,BLS-B
86,953.810332509901,846.3777892416715,439.7712908785982,1538.313340938059,0.07119063363991082,0.06476311860669026,0.029560865792256034,0.11183994827265256,7.853748977000578,4,True,,,,,,,deltaC0.2,BLS-B
87,953.8814080353263,845.6059153433487,441.4072683268756,1544.8113706787626,0.07124810723839538,0.06481483794458923,0.02958596909466586,0.11232266748379897,8.053510609999648,4,True,,,,,,,deltaC0.2,BLS-B
88,953.9686022315555,845.3147865999266,442.15269489074495,1548.1859646606813,0.07125687886498737,0.06482302609453397,0.029589154660565286,0.11256748186858405,3.0230054860003293,3,True,,,,,,,deltaC0.2,BLS-B
89,953.8333135533956,846.900269893327,438.81422367427905,1529.5851918034348,0.0713781242630752,0.06497545808131124,0.029547021346301074,0.11121064684691506,4.39489450200017,3,True,,,,,,,deltaC0.2,BLS-B
90,953.9182646995403,846.1252988887876,440.4906744844233,1540.9539035424016,0.07123101966210083,0.06480738602907299,0.029561137971690313,0.11203624581171587,3.0327904160003527,3,True,,,,,,,deltaC0.2,BLS-B
91,953.9327765514123,846.2608085465328,440.2617245426354,1537.7088543087873,0.07133274362342337,0.06492003920783268,0.029559242583302336,0.11180767313401542,6.136741895999876,3,True,,,,,,,deltaC0.2,BLS-B
