scenario,config,est,mode,n_seeds,n_converged,pos_rms_mean,pos_rms_std,vel_rms_mean,vel_rms_std,runtime_mean,runtime_std,iters_mean,iters_median,iters_max,rigid_dev_mean,dv_err_mean,dv_err_std,t_star_mean,t_star_std,t_star_rms,t_star_abs_mean,n_steps,q_mult,q_pos_R,q_vel_R,q_pos_I,q_vel_I,q_pos_C,q_vel_C
eps45,I0.2,FGO,FGO-G,20,20.0,14.23881662005667,1.9723377300270868,0.004783582111955566,0.0018471314025218751,35.204105075850386,46.16415487046862,11.45,8.5,42.0,4.029147823465476,0.0033252089375772286,0.0015393865157808935,-40.10764470759059,66.92060404491394,76.57069966664575,59.13609572689857,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps45,I0.2,BLS,BLS-G,20,20.0,14.556001539544075,1.9413198198527604,0.004877867328942724,0.001901994150190667,10.628809154499322,4.410992059561684,5.4,5.0,12.0,,0.003494237728335018,0.0016087020966581097,-44.15199626432368,67.13376095187294,78.93664257295792,61.72908641914546,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps45,I0.2,EKF,EKF-G,20,,153.3941032636664,37.716765046210384,0.12429075874580206,0.04844132775773144,1.680258585599222,0.42679926667973606,,,,,0.050261718621858575,0.04502506373455461,3.097800536848081,78.97220045240702,77.03489073300807,62.042236485168544,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps45,RIC0.5,FGO,FGO-G,20,20.0,13.68684623400874,1.70100375346024,0.014327632449643132,0.002855705852701591,170.65865891240028,296.313265406899,50.45,20.0,243.0,2.9439946658469736,0.002832961219138942,0.0010368285449153085,-16.550884097102244,16.104258618597157,22.810338725403437,19.89893253443224,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps45,RIC0.5,BLS,BLS-G,20,20.0,13.876384015850316,1.6344273226683237,0.014471728244496728,0.002937203912185125,14.604601614399144,10.341397731177757,5.05,5.0,15.0,,0.002944051721991853,0.0010367119497350686,-17.392081866876833,16.288549825177093,23.548577967704524,20.50701603287307,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps45,RIC0.5,EKF,EKF-G,20,,161.3671416576951,43.85806743232189,0.1299187684496584,0.047695334716758755,1.8762748409513734,0.673689096953918,,,,,0.19226143294537967,0.16047650866325205,-0.5056396567375486,50.38748816985018,49.11425136684786,37.76070565418449,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps60,RIC0,FGO,FGO-G,20,20.0,13.878260328386347,1.7573558270219065,0.001364122449825192,0.0001987038462593677,19.568951220400777,16.870736756847283,6.4,5.5,18.0,4.4947927844949,0.0024935789106218273,0.0006009964271135378,-17.315001402892086,119.10000473444666,117.36856412574924,85.37387757859615,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps60,RIC0,BLS,BLS-G,20,20.0,14.327043679110588,1.6489234723812112,0.0014217875989498822,0.00019381020860934385,10.303580480702658,3.407296583743668,4.65,5.0,6.0,,0.002640573234769496,0.0006601512998365695,-17.03893383236391,119.15479424073469,117.38099082546502,85.55942296478642,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps60,RIC0,EKF,EKF-G,20,,151.7452799592196,38.42330449779653,0.12371295057831258,0.04852909726634416,1.9099209150466776,0.5549574478363292,,,,,0.019071857230803315,0.030329187490694975,9.574073357477028,124.50489852447969,121.72945062480069,98.48681774529032,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps60,I0.2,FGO,FGO-G,20,20.0,14.236607992129569,1.9692741466928965,0.004695214183792805,0.0017046528529110227,26.06683688865087,15.577911652908027,8.7,7.0,20.0,4.024781140373471,0.0033248321239420517,0.0015389668432560484,-40.15551353430892,66.87814354343986,76.56054497474639,59.18507632488072,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps60,I0.2,BLS,BLS-G,20,20.0,14.55244806574047,1.9384846357729366,0.004787183219239271,0.0017564290106443087,11.880474190997484,5.466447548819463,5.25,5.0,13.0,,0.003493759697839062,0.0016078501925451036,-44.22247057880704,67.03769135072265,78.8985193945138,61.753594834135946,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
