sweep,value,config,mode,dt,epsilon,n_states,seed,pos_rms,pos_mean,pos_std,pos_max,vel_rms,vel_mean,vel_std,vel_max,dv_err_R,dv_err_I,dv_err_C,dv_err_norm,t_star_error,runtime_s,q_mode,q_pos_R,q_pos_I,q_pos_C,q_vel_R,q_vel_I,q_vel_C
dt,20.0,deltaRIC0.5,FGO-G,20.0,30.0,4969,11,20.845138373333494,17.274126439564796,11.667234014681846,79.0236521857707,0.012259410257769911,0.008119584779034277,0.009185068474670667,0.49111933828630444,0.010626481222749784,-0.01976243342685563,-0.005109916011734439,0.023012759933900465,-6.195828888015967,23.038873278999745,calibrated,5.773850028247919e-05,4.05113647283195e-05,2.4184147375966686e-05,5.774824303293089e-06,4.048541610510017e-06,2.418349087196561e-06
dt,20.0,deltaRIC0.5,FGO-G,20.0,30.0,4969,12,20.649302618319684,18.130392962142352,9.883448267747612,44.51803569474922,0.010978503230736946,0.007332249155361679,0.008171025364726234,0.4257298004698438,0.012396516784554112,0.00463666725935219,-0.007336170298796463,0.015132471916928304,0.980229699267511,23.034928558000047,calibrated,5.773850028247919e-05,4.05113647283195e-05,2.4184147375966686e-05,5.774824303293089e-06,4.048541610510017e-06,2.418349087196561e-06
dt,20.0,deltaRIC0.5,FGO-G,20.0,30.0,4969,13,15.284588023894175,13.473715190044283,7.2164832181429786,41.995253387015325,0.010177668705981642,0.005386488673723358,0.00863543166590808,0.48619574708984836,-0.005979275839164133,-0.010608235610319316,-0.0013000380835960224,0.012246489347713442,-4.640319637985158,22.98694010500003,calibrated,5.773850028247919e-05,4.05113647283195e-05,2.4184147375966686e-05,5.774824303293089e-06,4.048541610510017e-06,2.418349087196561e-06
dt,20.0,deltaRIC0.5,FGO-G,20.0,30.0,4969,14,14.243236299163087,12.482546219679675,6.8597244950039835,35.29913677794722,0.009692701325025116,0.005941278142984881,0.007658307450333513,0.4020012029714348,-0.0039365222873998795,0.018104375717935772,-0.002659703875750874,0.01871733561600215,3.083426474033331,30.720041093000418,calibrated,5.773850028247919e-05,4.05113647283195e-05,2.4184147375966686e-05,5.774824303293089e-06,4.048541610510017e-06,2.418349087196561e-06
dt,20.0,deltaRIC0.5,FGO-G,20.0,30.0,4969,15,17.970969451426328,16.494531847180365,7.133453733392465,32.86386284602044,0.01037550471821728,0.0071751825060660315,0.0074945216099757146,0.3352777068761409,-0.0003252229857348965,0.013996059509552516,0.011410334354229001,0.018060763601262388,8.360224383188324,22.988013922999926,calibrated,5.773850028247919e-05,4.05113647283195e-05,2.4184147375966686e-05,5.774824303293089e-06,4.048541610510017e-06,2.418349087196561e-06
dt,30.0,deltaRIC0.5,FGO-G,30.0,30.0,3313,1,25.251819700887665,21.623633442029394,13.041199138533482,64.97049074750402,0.013211860820515873,0.008980148558715572,0.009690727434206424,0.4787517401145251,0.003329566673994644,0.010035480996628099,-0.007177853551001423,0.01277961167915063,-2.5288283987574687,15.33920613500004,calibrated,0.00012993347970917564,9.118059412944377e-05,5.441706782290494e-05,8.664448255790761e-06,6.069653007896394e-06,3.6276560574303065e-06
dt,30.0,deltaRIC0.5,FGO-G,30.0,30.0,3313,2,22.48957441249892,20.231589795430654,9.821595165997858,48.19184921224282,0.01099592957830846,0.007188918067204667,0.008320452170052848,0.4121202143947395,0.0011458485681027364,-0.003951678321118535,-0.007272054342113643,0.00835532793188126,2.01362771143431,15.374008815999787,calibrated,0.00012993347970917564,9.118059412944377e-05,5.441706782290494e-05,8.664448255790761e-06,6.069653007896394e-06,3.6276560574303065e-06
dt,30.0,deltaRIC0.5,FGO-G,30.0,30.0,3313,3,17.609962987314006,14.587531920031086,9.864821787373732,53.019460902417215,0.01358261030616198,0.006836003950279797,0.011736965226190993,0.593809174479398,-7.050739935904327e-05,0.0064743412982682935,0.010734602962320094,0.012536098567675595,-14.801687280845726,17.625890707000053,calibrated,0.00012993347970917564,9.118059412944377e-05,5.441706782290494e-05,8.664448255790761e-06,6.069653007896394e-06,3.6276560574303065e-06
dt,30.0,deltaRIC0.5,FGO-G,30.0,30.0,3313,4,19.240712760537626,15.374540416568388,11.56842835102593,61.87745189015316,0.01103377283574058,0.006587154966423422,0.008851753071513573,0.4361784033319701,0.008224433931895536,-0.017759817390486266,0.0063701025321059035,0.020582289316620612,-0.46052123333174677,15.636613935000241,calibrated,0.00012993347970917564,9.118059412944377e-05,5.441706782290494e-05,8.664448255790761e-06,6.069653007896394e-06,3.6276560574303065e-06
dt,30.0,deltaRIC0.5,FGO-G,30.0,30.0,3313,5,22.39586551397359,20.330173020933366,9.394618515879424,44.21046611536073,0.01053546488766569,0.007596982794251922,0.007299443322821056,0.2825667359362926,0.009701397777548193,0.0005512591374532416,-0.004879255687588346,0.010873276485940471,12.94893742741624,16.002164554000046,calibrated,0.00012993347970917564,9.118059412944377e-05,5.441706782290494e-05,8.664448255790761e-06,6.069653007896394e-06,3.6276560574303065e-06
dt,30.0,deltaRIC0.5,FGO-G,30.0,30.0,3313,6,20.703565489016736,18.5374517435702,9.21957194303569,44.87622818411342,0.011601157655628469,0.006705075763267068,0.009467249756903828,0.48990902393055,0.0030273068205127762,0.01798576827710263,0.0032308767685234052,0.01852271610203371,-5.313729260355103,15.330261502000212,calibrated,0.00012993347970917564,9.118059412944377e-05,5.441706782290494e-05,8.664448255790761e-06,6.069653007896394e-06,3.6276560574303065e-06
dt,30.0,deltaRIC0.5,FGO-G,30.0,30.0,3313,7,20.905522341178457,17.778525460221733,10.998404285066052,53.76181028371345,0.011492768287340914,0.007502037375131662,0.008706500911883982,0.418987772646906,-0.0008953493400183365,0.004336056763636353,-0.006355935382444444,0.007746028226385251,1.0199317789811175,15.343025168999702,calibrated,0.00012993347970917564,9.118059412944377e-05,5.441706782290494e-05,8.664448255790761e-06,6.069653007896394e-06,3.6276560574303065e-06
dt,30.0,deltaRIC0.5,FGO-G,30.0,30.0,3313,8,15.628079474714937,14.323487397411311,6.250966072872708,30.416114318749205,0.010736729391538743,0.0058096584953287326,0.009029132084247441,0.47314998343530373,7.715588385937e-05,0.009675624909071923,0.01001196473137167,0.013923473280532317,-3.46139357690663,15.683406048000052,calibrated,0.00012993347970917564,9.118059412944377e-05,5.441706782290494e-05,8.664448255790761e-06,6.069653007896394e-06,3.6276560574303065e-06
dt,30.0,deltaRIC0.5,FGO-G,30.0,30.0,3313,9,23.150019173668603,19.20123038428016,12.931981266264671,98.59342098614947,0.011458941991571877,0.007146562002229299,0.008957343530003837,0.4205177895258315,0.004684804498841788,0.02246495444880925,0.007955097946546585,0.024287963169409503,0.7294004717077769,15.686597737999818,calibrated,0.00012993347970917564,9.118059412944377e-05,5.441706782290494e-05,8.664448255790761e-06,6.069653007896394e-06,3.6276560574303065e-06
dt,30.0,deltaRIC0.5,FGO-G,30.0,30.0,3313,10,22.819979771705242,20.049308047938915,10.898473451813716,46.73583531150384,0.011590195755980541,0.008204623429773088,0.008186378444560688,0.3867390136509603,0.012811727571101938,0.018364529866809254,0.019977897074282214,0.03000854365169487,3.6559989794532157,15.639474447999874,calibrated,0.00012993347970917564,9.118059412944377e-05,5.441706782290494e-05,8.664448255790761e-06,6.069653007896394e-06,3.6276560574303065e-06
dt,30.0,deltaRIC0.5,FGO-G,30.0,30.0,3313,11,22.74093276643454,19.182782506886607,12.213553061291432,50.05389768113334,0.011965946922327286,0.008076533540302288,0.008829127460872114,0.4344785615356373,-0.002198866538157096,0.015331825238803498,0.018134587217597753,0.023848755371266208,0.6997891493429051,16.32299970799977,calibrated,0.00012993347970917564,9.118059412944377e-05,5.441706782290494e-05,8.664448255790761e-06,6.069653007896394e-06,3.6276560574303065e-06
dt,30.0,deltaRIC0.5,FGO-G,30.0,30.0,3313,12,22.147625867438546,18.9352048527853,11.488052434903357,52.70393712233417,0.01151274347830502,0.00817918227907833,0.008102113282524859,0.3451453198474422,0.008509041353890523,-0.023647957034947154,0.018310168655500836,0.0310948859602638,7.182283975203973,15.346047888000157,calibrated,0.00012993347970917564,9.118059412944377e-05,5.441706782290494e-05,8.664448255790761e-06,6.069653007896394e-06,3.6276560574303065e-06
dt,30.0,deltaRIC0.5,FGO-G,30.0,30.0,3313,13,17.956948524268356,16.05618574038567,8.040578323320997,37.236336166263676,0.011031856862634023,0.005832005417956217,0.009364271388772046,0.4865025893518618,0.006963780522587726,0.0015086090311204892,0.005381120791913663,0.008928975380899871,-4.623107181629166,16.04278728600002,calibrated,0.00012993347970917564,9.118059412944377e-05,5.441706782290494e-05,8.664448255790761e-06,6.069653007896394e-06,3.6276560574303065e-06
dt,30.0,deltaRIC0.5,FGO-G,30.0,30.0,3313,14,16.44929657488433,14.15234343533991,8.38394496026141,37.425508741763124,0.010355308833977063,0.006177481209120664,0.008310905303154677,0.4177699227817851,0.01013287306510846,0.004830789051195383,-0.002433688777561782,0.011486273567906168,0.8426798847976897,15.672792854999898,calibrated,0.00012993347970917564,9.118059412944377e-05,5.441706782290494e-05,8.664448255790761e-06,6.069653007896394e-06,3.6276560574303065e-06
dt,30.0,deltaRIC0.5,FGO-G,30.0,30.0,3313,15,21.808969597840942,20.177539313541324,8.276355609206549,51.004192745150725,0.01108876088440983,0.0070390590486259985,0.008568095801376985,0.4372654302392561,0.005006843593436394,-0.0050985959156431004,0.006239816157572298,0.009486804981681024,-0.2985556743769848,18.856152714000018,calibrated,0.00012993347970917564,9.118059412944377e-05,5.441706782290494e-05,8.664448255790761e-06,6.069653007896394e-06,3.6276560574303065e-06
dt,45.0,deltaRIC0.5,FGO-G,45.0,30.0,2209,1,29.104721474006162,24.380004701400665,15.896546255056684,76.54032081421965,0.012764464424527363,0.009219434415739558,0.008827999835687675,0.3432103770896123,-0.0054394234657003104,-0.012181420068412774,-0.011394044673574688,0.017544189253019257,7.271395766898422,10.704080214999976,calibrated,0.00029242334657139966,0.00020551827898079064,0.00012244761443226196,1.3001629333544363e-05,9.097364615205205e-06,5.441780364116963e-06
dt,45.0,deltaRIC0.5,FGO-G,45.0,30.0,2209,2,24.40664547829894,22.383384162428346,9.729771679773476,45.21708310402733,0.011871425272616792,0.007584765074510333,0.009132473748542229,0.4022328503110251,-0.0019212507814747593,-0.019281011013316307,-0.015771537964954563,0.024983794748615458,2.6315384518729843,11.316968287000236,calibrated,0.00029242334657139966,0.00020551827898079064,0.00012244761443226196,1.3001629333544363e-05,9.097364615205205e-06,5.441780364116963e-06
