scenario,config,est,mode,n_seeds,n_converged,pos_rms_mean,pos_rms_std,vel_rms_mean,vel_rms_std,runtime_mean,runtime_std,iters_mean,iters_median,iters_max,rigid_dev_mean,dv_err_mean,dv_err_std,t_star_mean,t_star_std,t_star_rms,t_star_abs_mean,n_steps,q_mult,q_pos_R,q_vel_R,q_pos_I,q_vel_I,q_pos_C,q_vel_C
arc2.00,RIC0,BLS,BLS-G,200,200.0,55.82956769863426,0.378238034597279,0.00395580879577479,6.297335882136251e-05,40.24498463746997,24.816557417595565,7.355,7.0,18.0,,0.00506163292454971,0.00017682287356032508,204.00619485783943,118.7131204644777,235.8831670254075,208.85894447983605,2880,1.0679254800982225,0.0005224439790559193,1.7423835969564252e-05,0.00036600794099073147,1.2093609001850703e-05,0.00021683127104565932,7.22768844848634e-06
arc2.00,RIC0,EKF,EKF-G,200,,122.86062385773788,30.11814855110472,0.0953321275963818,0.0377611459303324,3.9364442619101827,0.34322268897988983,,,,,0.013369866646867958,0.013152201245648452,10.640805596582505,187.24929332909895,187.0834388895232,154.39320224794704,2880,1.0679254800982225,0.0005224439790559193,1.7423835969564252e-05,0.00036600794099073147,1.2093609001850703e-05,0.00021683127104565932,7.22768844848634e-06
arc2.00,RIC0.5,FGO,FGO-G,200,200.0,13.37876202604517,1.7090558859461984,0.014135884381636252,0.0010027283770841413,37.7269331511249,22.51464436222859,7.16,6.5,25.0,160.82652053216484,0.0024791782290701082,0.0004923647459100023,-48.30515683064652,11.508484826389616,49.65049016190676,48.30515683064652,2880,1.0679254800982225,0.0005224439790559193,1.7423835969564252e-05,0.00036600794099073147,1.2093609001850703e-05,0.00021683127104565932,7.22768844848634e-06
arc2.00,RIC0.5,BLS,BLS-G,200,200.0,38.29512672614365,0.4731842137573572,0.023888937456445616,0.0005829162983774811,21.431425909165227,10.870537498683401,4.435,4.0,13.0,,0.007568744069068494,0.00022950705729340724,-155.6555928581854,6.934563509206018,155.80921448438497,155.6555928581854,2880,1.0679254800982225,0.0005224439790559193,1.7423835969564252e-05,0.00036600794099073147,1.2093609001850703e-05,0.00021683127104565932,7.22768844848634e-06
arc2.00,RIC0.5,EKF,EKF-G,200,,124.72743643663462,30.19061393561393,0.09746731741686382,0.03719845968646889,3.9643359592798153,0.48395399925412214,,,,,0.1309731046556595,0.1371584703433035,-65.44715497385448,40.40534920473601,76.8619501268775,65.62883099893035,2880,1.0679254800982225,0.0005224439790559193,1.7423835969564252e-05,0.00036600794099073147,1.2093609001850703e-05,0.00021683127104565932,7.22768844848634e-06
arc2.50,RIC0,FGO,FGO-G,200,200.0,12.302690110025848,1.3127825601685479,0.0010480084745023211,0.00010331195594736275,33.56279894102503,9.377219847540117,5.565,5.0,8.0,556.310483975868,0.0022566199362327706,0.00043364854338332035,2.3391908306540428,114.97573891899881,114.71179211838749,89.8714748480924,3601,1.0679468884058743,0.0005225391738541402,1.742700347601686e-05,0.00036594967064241846,1.2091670725635629e-05,0.00021683894545959843,7.227943920837491e-06
arc2.50,RIC0,BLS,BLS-G,200,200.0,115.09319244899957,0.23871752509071875,0.00717481408866158,3.362001994729356e-05,85.03184283139981,54.995476827482165,11.135,10.0,23.0,,0.004565074567914558,0.00034427285301087245,253.26619726077442,114.92254599842683,278.0016588004471,255.76759103062875,3601,1.0679468884058743,0.0005225391738541402,1.742700347601686e-05,0.00036594967064241846,1.2091670725635629e-05,0.00021683894545959843,7.227943920837491e-06
arc2.50,RIC0,EKF,EKF-G,200,,115.98647293431284,26.43350532197843,0.09387788180920278,0.03880239713222943,4.431867000619823,1.1774412046580938,,,,,0.014562448611470625,0.015217759425286734,-7.232952827655172,196.7231840749355,196.36401580591374,162.0806414950746,3601,1.0679468884058743,0.0005225391738541402,1.742700347601686e-05,0.00036594967064241846,1.2091670725635629e-05,0.00021683894545959843,7.227943920837491e-06
arc2.50,RIC0.5,FGO,FGO-G,200,200.0,13.647030809019627,1.482029737254654,0.01098315944919298,0.0006877950110455663,38.343494181335224,16.837253170756245,6.055,6.0,12.0,510.723440870989,0.0023673014137997393,0.0004561577288784466,-25.248095598781074,10.274654736151861,27.248981974792756,25.248095598781074,3601,1.0679468884058743,0.0005225391738541402,1.742700347601686e-05,0.00036594967064241846,1.2091670725635629e-05,0.00021683894545959843,7.227943920837491e-06
arc2.50,RIC0.5,BLS,BLS-G,200,200.0,81.96133884227416,0.4547019747067408,0.030227237433691146,0.00023842488831368936,33.632595207235134,22.474388237439626,5.225,5.0,14.0,,0.011160673752927239,0.00021780390071929331,-286.5699189368153,4.221278642193473,286.60085229611764,286.5699189368153,3601,1.0679468884058743,0.0005225391738541402,1.742700347601686e-05,0.00036594967064241846,1.2091670725635629e-05,0.00021683894545959843,7.227943920837491e-06
