scenario,config,est,mode,seed,pos_rms,vel_rms,dv_err_norm,t_star_error,rigid_dev,n_iters,converged,runtime_s,wall_s,n_steps,q_mult,q_pos_R,q_vel_R,q_pos_I,q_vel_I,q_pos_C,q_vel_C
eps20,RIC0,EKF,EKF-G,8,209.46780167551444,0.16039788104327798,0.03517129648455057,16.25385585562617,,,,2.3510345990071073,2.4341375259973574,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,RIC0,EKF,EKF-G,9,138.83459639144098,0.12003461797485815,0.020177106413408825,-146.0888262107328,,,,2.3478779569995822,2.4304409229953308,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,RIC0,EKF,EKF-G,12,119.79477109599996,0.08318306411189696,0.01635960876432423,24.71922137576621,,,,1.4469636290014023,1.498470691993134,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,RIC0,EKF,EKF-G,13,136.3655436715991,0.1284220253492231,0.004011706332709682,-189.43123063851817,,,,1.4175837660004618,1.468593798999791,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,RIC0,EKF,EKF-G,11,134.13428772936868,0.1743994613816822,0.006807807930811916,20.79217609760235,,,,3.2693035499978578,3.3847131010115845,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,RIC0,EKF,EKF-G,14,217.26526696248558,0.13260717132159994,0.04765087817986282,-7.469868054104154,,,,1.9707847910030978,2.040854959996068,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,RIC0,EKF,EKF-G,19,209.21099336258865,0.1479605933921657,0.3407092302059538,-71.62610929822404,,,,1.4056910130020697,1.4572441329946741,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,RIC0,EKF,EKF-G,18,148.84805994147777,0.08485080661899044,0.00879095966919897,-244.2937976913745,,,,1.4217659389978508,1.4816777220112272,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,RIC0,EKF,EKF-G,16,119.04812743723356,0.0957467386442422,0.08837316229419107,-83.59742801500397,,,,2.3492430449987296,2.4319609200028935,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,RIC0,EKF,EKF-G,17,144.36679334304165,0.10912156603200023,0.10078876100846369,-26.100009718378715,,,,2.3545075739966705,2.4371893119969172,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,RIC0,EKF,EKF-G,15,112.84528246295228,0.07143393149984972,0.04670847002096479,133.39715178382903,,,,3.310925069003133,3.425764031999279,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,RIC0,EKF,EKF-G,20,103.9253942617398,0.09971391720089576,0.0470157395491279,36.117079306677624,,,,3.2773399709985824,3.3916856499999994,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,RIC0,BLS,BLS-G,13,13.214447920262653,0.0014480590547361033,0.0027135429031533024,-243.75914999416273,,9.0,True,34.95741247700062,35.07217814199976,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,FGO,FGO-G,2,15.08816396958546,0.0017527884433605166,0.002620385830805016,15.995430898328777,9.390024769605757,7.0,True,11.79477832300472,12.0622218149947,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
