seed,pos_rms,pos_mean,pos_std,pos_max,vel_rms,vel_mean,vel_std,vel_max,runtime_s,n_iters,converged,rigid_dev,dv_err_R,dv_err_I,dv_err_C,dv_err_norm,t_star_error,config,mode
103,952.6221879253558,698.4529778063784,647.8058896931199,1944.0686480649038,0.11859073665003653,0.07472105832092468,0.09208977284475887,1.0086952547299195,1.4696876950001752,,,,,,,,,deltaC0.2,EKF-B
104,947.8738321913479,681.352633117502,658.956289215725,1942.3940542204323,0.20134489177369982,0.07984391944346164,0.18483699297291353,3.7689310910709954,1.9142871840012958,,,,,,,,,deltaC0.2,EKF-B
105,964.0635196056085,704.5660157194764,658.0313057351724,1954.3702627817183,0.16089011236250125,0.08138574161008347,0.13878756903482029,1.759038929629495,1.3675361130008241,,,,,,,,,deltaC0.2,EKF-B
106,963.7981458413723,692.5701448506246,670.2637245061469,2225.4028247704478,0.13640263560730378,0.07659206957702057,0.1128686576447498,1.3977126276495042,1.3871742930023174,,,,,,,,,deltaC0.2,EKF-B
107,950.2255050936361,682.3614774761428,661.2951871796978,1948.7174403002793,0.14087008590472017,0.07811653868315767,0.1172270765948122,1.4118549104659646,1.3913635919998342,,,,,,,,,deltaC0.2,EKF-B
108,953.6533265752892,681.2577531502618,667.3398991973821,1951.921266836747,0.10647039861019748,0.06975508364304356,0.08043739233818026,0.8669407155480165,1.1265914020004857,,,,,,,,,deltaC0.2,EKF-B
109,950.0578924470276,699.7749664058144,642.5924022213685,1940.934636465479,0.11991363903221208,0.07014269448716325,0.09725884656949278,1.9568384733652284,1.9476499560005323,,,,,,,,,deltaC0.2,EKF-B
110,953.5032375668217,685.7029353273298,662.5555890141555,1949.92987237207,0.15575688375692298,0.08150210409293715,0.13273135976886416,1.2503061990382962,1.3879979650009773,,,,,,,,,deltaC0.2,EKF-B
111,948.0524078021266,684.8495180629194,655.5795188597618,1942.7141005337335,0.1456975052801929,0.07714692074259898,0.12359658435736397,1.5730910628610744,1.37717377700028,,,,,,,,,deltaC0.2,EKF-B
112,944.5478490735135,676.8271640573745,658.8441615309744,1941.7285213233674,0.1692488560491442,0.08032068737535113,0.14897571095146697,1.9611331290358087,1.3970290440011013,,,,,,,,,deltaC0.2,EKF-B
113,958.4538551284675,711.2733572248812,642.4359919187807,1942.2013094870433,0.12936424394348725,0.0749229141703519,0.10545930278212617,1.9208092140849806,1.9170451719983248,,,,,,,,,deltaC0.2,EKF-B
114,939.3726527545124,669.9818593579022,658.441560713157,1930.4139093629387,0.1531489577455546,0.07799330144949797,0.13180154850212272,2.054679754657025,1.4885102079970238,,,,,,,,,deltaC0.2,EKF-B
115,951.6120223268535,700.562224395829,644.0326162443733,1941.147353485433,0.13414301415446156,0.07442601451802446,0.11160249374188236,1.5903565767184398,1.8847722620012064,,,,,,,,,deltaC0.2,EKF-B
116,948.7828476819656,682.3274012860717,659.255799754311,1944.5344816889135,0.14976115041485924,0.08108608566976398,0.1259104796446181,1.2349107625896487,1.8691495210005087,,,,,,,,,deltaC0.2,EKF-B
117,969.2156175795967,706.419868697637,663.5886394969494,1953.2471840014664,0.18854716641387978,0.08462391775384245,0.16848984095990532,1.948042602339869,0.9654901860012615,,,,,,,,,deltaC0.2,EKF-B
118,950.2888473174338,678.9937157253497,664.8431599568278,1944.3740496217345,0.1158372700045866,0.07311835646604066,0.08984419330051614,0.8403309857969737,1.4314277240009687,,,,,,,,,deltaC0.2,EKF-B
119,945.2994949623823,675.9851150828569,660.7838219588548,1944.1464241069796,0.13015658537886726,0.07139760592738541,0.1088260933109525,1.9186668107398934,1.383036794999498,,,,,,,,,deltaC0.2,EKF-B
120,951.8990267561736,705.3416371395319,639.2221304497173,1939.2966356926945,0.2033025767793153,0.0846781517045664,0.18482842949343004,2.2428201481960497,1.3788148790008563,,,,,,,,,deltaC0.2,EKF-B
121,951.4956475159963,692.7707879976662,652.236615454068,1939.3013825638661,0.25079012306770654,0.0928336693583405,0.2329755258858357,2.636223509234229,2.0737142649995803,,,,,,,,,deltaC0.2,EKF-B
122,945.9693894437996,679.257598013281,658.3822607770525,1942.163798020408,0.2586458811052366,0.09435128148616208,0.24082260586295295,2.325436317658885,1.933601123997505,,,,,,,,,deltaC0.2,EKF-B
123,964.212553346102,702.0026134106945,660.9827371382437,1968.4197398516435,0.19798290589658527,0.08547877305180811,0.1785794231842337,2.9943877158135654,1.4168075950001366,,,,,,,,,deltaC0.2,EKF-B
124,945.8971395436238,675.6133138409746,662.0181634650414,1940.272350685025,0.10454199342440776,0.06892728725713351,0.07860061997542714,1.0741714924457324,1.3713190749986097,,,,,,,,,deltaC0.2,EKF-B
125,965.3062198104316,717.6188629106119,645.6309050840005,1950.068269070233,0.14097185662319706,0.07728659349543526,0.11789761161983973,1.6148276550085663,1.3860361769984593,,,,,,,,,deltaC0.2,EKF-B
126,952.1134621036891,678.6658119314436,667.7819707318457,1957.7187270260997,0.14673700366607725,0.07571712802786898,0.12569273952026688,2.418866796662531,1.9292026100010844,,,,,,,,,deltaC0.2,EKF-B
127,962.3017670499767,724.1743220437842,633.7162157937361,1944.7369953915984,0.0968244908087449,0.0703352613882085,0.06654271579838858,0.6511425251479983,1.540671751001355,,,,,,,,,deltaC0.2,EKF-B
128,958.9116354797254,696.5438380177468,659.0434024993413,1949.3219866560732,0.23366773371545735,0.09110751710702761,0.21517441787143415,2.4161488608098383,1.0890357200005383,,,,,,,,,deltaC0.2,EKF-B
129,975.5421887432365,744.7456950526442,630.1082539679178,1949.6923274488586,0.11216521460577664,0.07314125933031132,0.08503758904823253,1.316712216570824,1.2422223189969372,,,,,,,,,deltaC0.2,EKF-B
130,965.4834749563014,708.7404089608372,655.6259399381023,1947.229009794421,0.14532748050453853,0.07719742412798145,0.12312852755475304,1.870635691395905,1.3951517720015545,,,,,,,,,deltaC0.2,EKF-B
131,951.0638560303347,701.754387680877,641.9215198277175,1935.7924843825958,0.11122991879151406,0.07473427369604313,0.08238254165472031,1.0422920235404798,1.9100637410010677,,,,,,,,,deltaC0.2,EKF-B
