scenario,config,est,mode,seed,pos_rms,vel_rms,dv_err_norm,t_star_error,rigid_dev,n_iters,converged,runtime_s,wall_s,n_steps,q_mult,q_pos_R,q_vel_R,q_pos_I,q_vel_I,q_pos_C,q_vel_C
arc1.25,RIC0.5,BLS,BLS-G,132,12.946164935212712,0.01725065032277471,0.0030344957583699848,-43.145300032665546,,5.0,True,7.448067306002486,7.495253607004997,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,130,12.364636454712645,0.01747269738498996,0.00367333579672895,-45.16931665708398,,5.0,True,12.657581307001237,12.734501767001348,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,134,12.218082306123572,0.016084159684172535,0.0029865742685992623,-31.84846249507973,,5.0,True,10.223647013001028,10.28881773500325,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,135,11.96775589838161,0.016558769840978222,0.003081183138875985,-36.419796257367125,,4.0,True,10.045001113998296,10.12254146700434,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,137,12.998113259583146,0.013741755189450398,0.0026250894167280754,-4.675213089882163,,4.0,True,8.192675393001991,8.257011629000772,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,129,17.093995592746392,0.015945234742023317,0.004726475476180546,-30.400636586557084,,5.0,True,18.32242174699786,18.428671519999625,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,133,16.285390256114155,0.0159464559771727,0.0028676238003716424,-30.285230697969382,,4.0,True,13.732697617000667,13.837556070000574,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,140,15.760350072597836,0.013300551479166358,0.0021754142963972926,2.4654617786582094,,5.0,True,7.451084382999397,7.499074762999953,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,141,12.058505014191745,0.013877634588857084,0.0026814036173436937,-6.905631013272796,,5.0,True,7.478160498998477,7.525210496001819,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,136,14.62455835737379,0.01672674266716337,0.0034132016246423915,-38.04804126476665,,5.0,True,17.123901843995554,17.229150780003692,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,139,11.900286129483819,0.014834555983324362,0.002801423550862349,-18.653673599808826,,5.0,True,12.725454184997943,12.80346741500398,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,138,13.345187121723336,0.015230145681238856,0.003252080720177737,-22.799055013158068,,6.0,True,15.303993835004803,15.381377705001796,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,145,15.717996323424117,0.01779148985435234,0.003665091511961357,-47.94332621788635,,4.0,True,8.156214039998304,8.221424434996152,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,149,15.770950951145677,0.015580474534898933,0.004224317533931808,-26.363289946231816,,4.0,True,6.4598747640047804,6.506980443999055,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,144,12.855199125087559,0.018519629434791303,0.0038675638730694076,-54.515520701315836,,4.0,True,10.025642738997703,10.103263031996903,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,143,12.008273798364629,0.013936870171008087,0.002971607034466392,-7.421083400367934,,5.0,True,10.411925987005816,10.475919121003244,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,148,12.151124916661997,0.01567951831818062,0.0026271925051845045,-27.960197520980728,,5.0,True,7.481654400995467,7.5325380449939985,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,147,13.154293784855403,0.016053402768596278,0.0034458142035543714,-31.55452587181935,,3.0,True,10.33525686700159,10.440407157999289,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,142,16.27276619541268,0.014127625333985887,0.0016519350526970737,-9.99838031391846,,6.0,True,15.082789280000725,15.15958987599879,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,67,13.134936730498284,0.014832336365488205,0.002040158112726627,-18.701543885625142,,13.0,True,96.08067331400525,96.18646426600026,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,157,14.720300400673944,0.01502080378233221,0.0023255206750995242,-20.65933923285047,,4.0,True,5.971546488006425,6.018663759001356,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,154,13.142670821688135,0.014428538124294534,0.003207151349922112,-13.88785751585965,,5.0,True,7.4359801649989095,7.483988777996274,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,151,14.4276313156857,0.015474022638817777,0.0028205175572993094,-25.612286745272286,,4.0,True,10.033212441005162,10.11081990099774,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,152,11.988592958686752,0.016192663166078935,0.0026325315644255883,-32.99515689745749,,4.0,True,9.97679978099768,10.053925407999486,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,153,15.180663523166439,0.015146602103326974,0.0023320667289611218,-21.861218973019277,,5.0,True,10.229465865995735,10.297198861000652,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,146,14.144169355212275,0.014019969529246952,0.0020591623225638947,-8.657447349338327,,5.0,True,17.248193836996506,17.35438636100298,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,155,11.97617244948146,0.01473155281332323,0.0030197860657157375,-17.510570651458693,,4.0,True,9.98536364800384,10.062820254999679,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,156,13.761620246228714,0.015182106423311371,0.004013871068767844,-22.591873469784332,,5.0,True,10.537991722994775,10.601971792995755,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,161,12.97270618530548,0.01555294072060034,0.003216728221934096,-26.405431652186962,,4.0,True,5.971692772000097,6.019327132999024,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,162,17.54549387186221,0.015619020474373507,0.002235889442368646,-27.00572655583528,,4.0,True,6.010196585004451,6.0657320199970854,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,150,20.32625443093829,0.013595865129917043,0.0019514456248578393,-1.7664385298485286,,5.0,True,19.02769134999835,19.133294901002955,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,165,14.600634846945244,0.01542538636066128,0.004256450656740479,-24.89561373693141,,4.0,True,8.198542504003854,8.264081256005738,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,163,16.628405278771854,0.015005024558693989,0.004604004250920325,-19.87416447619762,,4.0,True,10.011634174996288,10.08931406999909,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,159,16.096695149863542,0.015317828571685902,0.002893619078387877,-23.67550683463196,,6.0,True,15.070485532996827,15.147281290002866,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,164,14.378147424623375,0.014482753873284002,0.002264074183847737,-14.29266123961861,,4.0,True,10.55072127099993,10.627675225994608,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,169,16.63359544391284,0.01475684600151211,0.0032552491459847395,-17.30018792354531,,4.0,True,6.12031280699739,6.167451558998437,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,168,10.42699305358071,0.015728256784296495,0.003249845862145347,-28.442928413423942,,4.0,True,8.1825776110054,8.247244928999862,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,160,16.60716996709988,0.01335248369611457,0.003159570532463294,1.30204504771973,,4.0,True,13.734615214998485,13.840524638006173,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,167,12.115516008003336,0.015772643996936446,0.0034440367242499327,-28.645704943985038,,4.0,True,9.997791369998595,10.075520939004491,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,170,18.06009640458584,0.016204226669240734,0.004174156398170556,-32.93213955376996,,5.0,True,7.42356111099798,7.47056142299698,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,158,13.203490554048319,0.014101902642076405,0.002519786667055761,-9.782929201253864,,6.0,True,20.793962385003397,20.899443645997962,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,176,13.461535272796594,0.017526748548827315,0.002407839162931067,-45.61488163522881,,4.0,True,5.983205819000432,6.031427342000825,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,172,13.03225477928671,0.014988840796686671,0.0036435393108797546,-20.528072383873223,,4.0,True,8.23840867200488,8.303672277004807,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,173,14.04267307072035,0.014930279149367552,0.004191617883950771,-19.606251468161645,,3.0,True,7.563332302997878,7.641323743002431,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,166,16.706411823344112,0.014316703566978374,0.001715232582221195,-12.137586895594723,,5.0,True,17.117284560998087,17.223026111001673,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,180,15.40161613649313,0.014893842493133478,0.0039902277367081535,-18.79696617557056,,4.0,True,5.987674388001324,6.034973900998011,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,174,18.148493294621534,0.01327701551392441,0.003414251646929311,3.291875079703459,,4.0,True,9.99861331199645,10.075691067999287,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,175,16.979056847260047,0.01332290408635424,0.00391490199077263,2.1356112254798063,,4.0,True,10.025073422999412,10.102391369997349,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,177,11.917326515596487,0.015020020719144513,0.004279798661437034,-20.739919472784095,,5.0,True,10.873393333000422,10.938167831998726,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,179,11.791156693861577,0.017239759075851704,0.0031711435222068064,-42.99323013884714,,4.0,True,10.026103103999048,10.104141542004072,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,171,14.946024589654826,0.0164833465688885,0.004137222892089608,-35.668515876510355,,4.0,True,13.718828768003732,13.824475018001976,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,182,19.65996097655156,0.014673776145248727,0.0021204872847841944,-15.996587846857437,,4.0,True,5.981601842002419,6.02957113100274,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,186,14.064968740997012,0.015543436807192921,0.0032791089021920452,-26.252918230449723,,4.0,True,5.998179684000206,6.045371396001428,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,183,13.964486600399836,0.014213485072336962,0.002162420561172028,-11.239533638799912,,5.0,True,10.213930008998432,10.279433643998345,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,184,13.590880576381899,0.016109710767157507,0.0035588210187295134,-32.05124905004777,,4.0,True,10.037715146994742,10.115606608000235,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,192,17.239231104600023,0.01596199407208438,0.004803423568982257,-30.646834314218722,,4.0,True,5.963947060001374,6.01177271099732,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,178,12.458980595970724,0.015711744225491875,0.0037653373911826,-28.204686695076816,,5.0,True,17.132420520996675,17.23795972100197,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,181,16.25542223964017,0.01657521209787057,0.0027556981284290205,-36.3297185456031,,4.0,True,13.705724118000944,13.811470345004636,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
arc1.25,RIC0.5,BLS,BLS-G,189,14.4802928528189,0.016537590533426075,0.003935093668204265,-36.174861772691656,,4.0,True,8.202713496000797,8.267178323003463,1801,1.0544612840458292,0.0005222729796942964,1.741809990610509e-05,0.00036607237945782524,1.2095762254666029e-05,0.0002095963484853096,6.985933518342208e-06
